seed,condition,OUTPUT_TOKENS,CHAR_COUNT,WORD_COUNT,SENTENCE_COUNT,TYPE_TOKEN_RATIO,AVG_WORD_LENGTH,LATENCY_SECONDS,RETURN,GENERATIVE_REUSE,RECURRENCE,META_CONTROL,PRESERVATION,COMPRESSION,TRANSFORMATION,CAUSAL,TRAJECTORY_DENSITY,CONTROL_DENSITY,PRESERVATION_DENSITY,FINGERPRINT_MAGNITUDE
27,A3_AUTHENTIC_PARAPHRASE,260.0,641.75,92.5,5.25,0.7602263341233929,5.907405911082382,4.291143298149109,0.0,0.0,0.0,2.25,1.25,0.25,1.0,1.0,1.0,3.25,1.5,5.75
27,D_DIRECTION_REVERSED,260.0,0.0,0.0,0.0,0.0,0.0,5.11355596780777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,O_ORDER_SHUFFLED,260.0,228.25,32.25,2.0,0.37357954545454547,3.089725378787879,4.389176964759827,0.0,0.0,0.0,1.0,0.75,0.0,1.5,0.5,1.5,1.5,0.75,3.75
27,M_META_CONTROL_ABLATED,241.5,265.5,37.5,2.75,0.8296170741023682,5.94820473644003,4.260882139205933,0.0,0.5,0.0,0.5,1.5,1.5,0.75,0.25,1.25,0.75,3.0,5.0
27,P_PRESERVATION_ABLATED,195.0,465.5,65.75,4.0,0.5580339327046966,4.520786062050329,4.135672867298126,0.0,0.0,0.0,1.0,1.0,1.0,1.25,0.5,1.25,1.5,2.0,4.75
27,T_TERMINAL_COUNTERFACTUAL,260.0,131.75,19.75,1.5,0.44594594594594594,2.468918918918919,4.452058672904968,0.0,0.0,0.0,0.5,0.25,0.75,1.0,0.0,1.0,0.5,1.0,2.5
27,C_COMPRESSION_ABLATED,236.75,529.5,74.75,4.5,0.806281328320802,5.9602756892230575,5.000771403312683,0.0,0.0,0.0,0.75,1.5,0.0,2.0,0.5,2.0,1.25,1.5,4.75
27,R_RECURSION_CONTROL,260.0,79.5,12.5,0.75,0.185,1.32,4.979267477989197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,X_COMPLEXITY_CONTROL,260.0,867.25,119.0,7.0,0.7901372924648786,6.181620769476373,3.839521884918213,0.0,0.0,0.0,0.25,1.5,0.75,1.75,0.75,1.75,1.0,2.25,5.0
27,L_LINEAR_CONTROL,260.0,249.75,36.0,2.5,0.8868197278911565,5.8831632653061225,4.641135036945343,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.5,0.5,0.0,1.0
27,G_RANDOM_GRAPH_CONTROL,260.0,105.0,17.25,1.5,0.17391304347826086,1.2282608695652173,3.878644347190857,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.5,0.25,0.25,1.0
27,DM_DIRECTION_META_DAMAGE,260.0,0.0,0.0,0.0,0.0,0.0,4.158502757549286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,DP_DIRECTION_PRESERVATION_DAMAGE,260.0,0.0,0.0,0.0,0.0,0.0,4.228857159614563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,OP_ORDER_PRESERVATION_DAMAGE,260.0,246.0,34.5,2.0,0.6043650793650793,4.525099206349206,4.457656800746918,0.0,0.0,0.0,0.25,1.0,0.5,1.25,0.5,1.25,0.75,1.5,3.5
27,PT_PRESERVATION_TERMINAL_DAMAGE,260.0,137.25,20.25,1.25,0.421078431372549,2.8495098039215687,3.96644389629364,0.0,0.0,0.0,0.75,0.0,0.75,0.0,0.0,0.0,0.75,0.75,1.5
27,H_AUTHENTIC_HELDOUT,260.0,245.25,36.75,2.5,0.7965117000421846,5.435516389984863,4.42619913816452,0.0,0.0,0.0,1.5,1.0,1.5,0.25,0.0,0.25,1.5,2.5,4.25
27,H_DAMAGED_HELDOUT,253.0,249.25,34.25,2.5,0.8498834498834499,6.089102564102564,4.394995450973511,0.0,0.0,0.0,1.0,0.25,1.25,0.5,0.25,0.5,1.25,1.5,3.25
28,A0_AUTHENTIC,259.75,426.75,62.5,3.0,0.5959639836385553,4.281008695169742,3.9402694702148438,0.0,0.0,0.0,1.25,1.5,2.25,2.25,0.5,2.25,1.75,3.75,7.75
28,A1_AUTHENTIC_PARAPHRASE,195.0,104.25,15.25,1.0,0.6893162393162393,4.200854700854701,4.253726541996002,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,1.0,1.0
28,A2_AUTHENTIC_PARAPHRASE,260.0,138.5,20.75,1.5,0.3975090036014406,2.792316926770708,4.858113586902618,0.0,0.0,0.0,0.5,0.75,0.75,0.25,0.25,0.25,0.75,1.5,2.5
28,A3_AUTHENTIC_PARAPHRASE,260.0,563.75,82.25,4.75,0.5823782838945262,4.302867013013968,4.171406328678131,0.0,0.0,0.0,1.0,1.0,0.75,2.0,0.5,2.0,1.5,1.75,5.25
28,D_DIRECTION_REVERSED,260.0,18.0,2.25,0.25,0.2222222222222222,1.7777777777777777,5.190729439258575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,O_ORDER_SHUFFLED,259.25,396.25,55.0,2.75,0.5710460814760687,4.590616817379125,4.534285247325897,0.0,0.0,0.0,1.5,0.75,0.5,3.0,0.25,3.0,1.75,1.25,6.0
28,M_META_CONTROL_ABLATED,260.0,332.0,48.0,3.25,0.8092900827656926,5.949054694938841,4.1240121722221375,0.0,0.0,0.0,0.75,1.25,1.75,1.0,0.25,1.0,1.0,3.0,5.0
28,P_PRESERVATION_ABLATED,260.0,347.25,51.75,3.25,0.6158769368964743,4.2149112957556705,4.264622747898102,0.0,0.0,0.0,1.0,0.75,0.75,0.5,0.25,0.5,1.25,1.5,3.25
28,T_TERMINAL_COUNTERFACTUAL,260.0,103.25,15.5,1.0,0.1975806451612903,1.3870967741935485,4.156897127628326,0.0,0.0,0.0,0.75,0.25,0.25,0.75,0.0,0.75,0.75,0.5,2.0
28,C_COMPRESSION_ABLATED,260.0,589.75,82.5,4.5,0.5841622720654248,4.536749239903734,4.809137344360352,0.0,0.0,0.0,2.0,1.0,0.0,2.75,1.0,2.75,3.0,1.0,6.75
28,R_RECURSION_CONTROL,260.0,363.75,57.75,3.5,0.8374413145539906,5.256794470526865,4.602063179016113,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.5,0.5,0.5,0.25,1.25
28,X_COMPLEXITY_CONTROL,195.0,669.75,93.75,5.5,0.5698880526540533,4.514846675453291,4.509203195571899,0.0,0.0,0.0,0.0,0.75,1.0,2.75,0.25,2.75,0.25,1.75,4.75
28,L_LINEAR_CONTROL,260.0,79.5,12.75,1.0,0.434375,2.5700892857142854,4.8930981159210205,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25
28,G_RANDOM_GRAPH_CONTROL,260.0,0.0,0.0,0.0,0.0,0.0,4.2474178075790405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,DM_DIRECTION_META_DAMAGE,260.0,245.75,35.0,2.25,0.175,1.4767857142857144,3.998025596141815,0.0,0.0,0.25,1.0,0.25,0.5,0.5,0.5,0.75,1.5,0.75,3.0
28,DP_DIRECTION_PRESERVATION_DAMAGE,260.0,267.25,39.0,2.5,0.4047979797979798,2.8785353535353537,3.5543623566627502,0.0,0.0,0.0,0.75,0.75,0.0,0.75,0.5,0.75,1.25,0.75,2.75
28,OP_ORDER_PRESERVATION_DAMAGE,260.0,0.0,0.0,0.0,0.0,0.0,4.538592100143433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,PT_PRESERVATION_TERMINAL_DAMAGE,260.0,94.5,14.75,0.75,0.1694915254237288,1.3347457627118644,4.327593386173248,0.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.5,0.5,1.0
28,H_AUTHENTIC_HELDOUT,195.0,13.5,2.5,0.25,0.225,1.125,5.092232882976532,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25
28,H_DAMAGED_HELDOUT,250.25,179.75,24.75,1.75,0.3989795918367347,3.09295918367347,4.167125999927521,0.0,0.0,0.0,0.5,0.0,1.25,0.0,0.5,0.0,1.0,1.25,2.25
29,A0_AUTHENTIC,254.0,541.25,77.0,4.25,0.8379081113577507,5.90206483536811,5.446403920650482,0.0,0.25,0.0,1.75,2.25,3.25,1.25,0.75,1.5,2.5,5.5,9.5
29,A1_AUTHENTIC_PARAPHRASE,254.5,353.5,51.0,3.0,0.6331734735973598,3.950881806930693,4.887597739696503,0.0,0.0,0.0,0.5,1.0,1.25,0.5,0.25,0.5,0.75,2.25,3.5
29,A2_AUTHENTIC_PARAPHRASE,260.0,42.25,7.75,0.75,0.4252717391304348,2.264945652173913,4.662116467952728,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.5,0.75
29,A3_AUTHENTIC_PARAPHRASE,260.0,747.5,106.25,6.75,0.7763807700060472,5.910098770409192,3.474220871925354,0.0,0.0,0.0,1.5,2.5,0.75,2.0,0.5,2.0,2.0,3.25,7.25
29,D_DIRECTION_REVERSED,260.0,211.0,29.0,1.75,0.17456896551724138,1.540948275862069,5.589204907417297,0.0,0.0,0.0,0.25,0.5,1.25,0.5,0.25,0.5,0.5,1.75,2.75
29,O_ORDER_SHUFFLED,260.0,56.0,8.0,0.5,0.2109375,1.4921875,3.479418396949768,0.0,0.0,0.0,0.25,0.25,0.0,0.75,0.0,0.75,0.25,0.25,1.25
29,M_META_CONTROL_ABLATED,256.0,498.0,70.75,4.25,0.5396171021458642,4.483539568100083,4.889246344566345,0.0,0.0,0.0,1.0,2.0,1.75,0.75,0.5,0.75,1.5,3.75,6.0
29,P_PRESERVATION_ABLATED,249.5,529.75,74.75,4.5,0.807428386281251,5.9416493075852355,4.613781094551086,0.25,0.0,0.0,1.5,0.5,1.0,1.0,0.5,1.25,2.0,1.5,4.75
29,T_TERMINAL_COUNTERFACTUAL,260.0,258.75,38.5,2.25,0.3977272727272727,2.8077651515151514,5.09229177236557,0.0,0.0,0.0,0.5,0.75,0.0,0.5,0.25,0.5,0.75,0.75,2.0
29,C_COMPRESSION_ABLATED,260.0,885.75,125.0,6.75,0.752967311813324,5.968262879033739,4.370347380638123,0.0,0.0,0.0,3.25,2.0,0.0,4.75,1.0,4.75,4.25,2.0,11.0
29,R_RECURSION_CONTROL,195.0,148.5,23.75,1.5,0.38076923076923075,2.587820512820513,3.979345142841339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25
29,X_COMPLEXITY_CONTROL,260.0,911.5,123.25,7.25,0.792398942335555,6.278511663286004,4.0931994915008545,0.0,0.0,0.0,1.0,1.0,0.25,2.0,0.5,2.0,1.5,1.25,4.75
