SEQUENCE_NO,EXPERIMENT_ID,SOURCE_PATH,DESTINATION_PATH,DESTINATION_BUCKET,POLICY_ORIGIN,SIZE_BYTES,SOURCE_MTIME_NS_BEFORE,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,COPY_STATUS,ERROR
462,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\01_EXTERNAL_FEATURES\F2_B_EXTERNAL_FEATURES_AND_SCORES.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\05_OUTPUTS\SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\01_EXTERNAL_FEATURES\F2_B_EXTERNAL_FEATURES_AND_SCORES.parquet,05_OUTPUTS,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,7034067,1789336560998046300,c79a63d433cdee44d730035a6e2adef1ec6307e7e5157455c1223937a7d15d22,c79a63d433cdee44d730035a6e2adef1ec6307e7e5157455c1223937a7d15d22,True,COPIED_AND_VERIFIED,
463,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\02_PRIMARY\SEPARATION_RESULTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\05_OUTPUTS\SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\02_PRIMARY\SEPARATION_RESULTS.csv,05_OUTPUTS,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,2410,1789336565282004400,22134727506cc6a78aa5ddb2e8b3cd9fbbbf59a65083e69ec9c3ba51c595688a,22134727506cc6a78aa5ddb2e8b3cd9fbbbf59a65083e69ec9c3ba51c595688a,True,COPIED_AND_VERIFIED,
464,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\03_GEOMETRY\RARITY_AND_TOLERANCE_RESULTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\05_OUTPUTS\SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\03_GEOMETRY\RARITY_AND_TOLERANCE_RESULTS.csv,05_OUTPUTS,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,9453,1789336565287007600,5d82c559c72fda7e866eb6f99a439e104a8146dbc08560dd4075694c23142890,5d82c559c72fda7e866eb6f99a439e104a8146dbc08560dd4075694c23142890,True,COPIED_AND_VERIFIED,
465,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\CEM_RESULT.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\05_OUTPUTS\SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\CEM_RESULT.csv,05_OUTPUTS,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,223,1789336565965674300,89216d1e851654c33dec0a809e6a404a554a315c8bfbc9dda43776299c1f461a,89216d1e851654c33dec0a809e6a404a554a315c8bfbc9dda43776299c1f461a,True,COPIED_AND_VERIFIED,
466,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\07_AUDIT\F2_B_SUMMARY.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\05_OUTPUTS\SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\07_AUDIT\F2_B_SUMMARY.json,05_OUTPUTS,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,1827,1789336566040630200,33e66db8164d56062a474d07be280b6ba7520ce3b19635393625584b56d12a3d,33e66db8164d56062a474d07be280b6ba7520ce3b19635393625584b56d12a3d,True,COPIED_AND_VERIFIED,
467,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\02_PRIMARY\SEPARATION_RESULTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\05_OUTPUTS\SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\02_PRIMARY\SEPARATION_RESULTS.csv,05_OUTPUTS,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,2410,1789336565282004400,22134727506cc6a78aa5ddb2e8b3cd9fbbbf59a65083e69ec9c3ba51c595688a,22134727506cc6a78aa5ddb2e8b3cd9fbbbf59a65083e69ec9c3ba51c595688a,True,COPIED_AND_VERIFIED,
468,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\CEM_RESULT.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\05_OUTPUTS\SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\CEM_RESULT.csv,05_OUTPUTS,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,223,1789336565965674300,89216d1e851654c33dec0a809e6a404a554a315c8bfbc9dda43776299c1f461a,89216d1e851654c33dec0a809e6a404a554a315c8bfbc9dda43776299c1f461a,True,COPIED_AND_VERIFIED,
469,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\07_AUDIT\F2_B_SUMMARY.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\05_OUTPUTS\SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\07_AUDIT\F2_B_SUMMARY.json,05_OUTPUTS,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,1827,1789336566040630200,33e66db8164d56062a474d07be280b6ba7520ce3b19635393625584b56d12a3d,33e66db8164d56062a474d07be280b6ba7520ce3b19635393625584b56d12a3d,True,COPIED_AND_VERIFIED,
470,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\CLUSTER_DIAGNOSTIC.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\06_DIAGNOSTIC\SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\CLUSTER_DIAGNOSTIC.json,06_DIAGNOSTIC,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,86,1789336566020641300,bc00b215d58e361c6982d482c516672769f27a2ce7f66615e5c2ac2e083d6483,bc00b215d58e361c6982d482c516672769f27a2ce7f66615e5c2ac2e083d6483,True,COPIED_AND_VERIFIED,
471,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\CLUSTER_DIAGNOSTIC.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\06_DIAGNOSTIC\SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\CLUSTER_DIAGNOSTIC.json,06_DIAGNOSTIC,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,86,1789336566020641300,bc00b215d58e361c6982d482c516672769f27a2ce7f66615e5c2ac2e083d6483,bc00b215d58e361c6982d482c516672769f27a2ce7f66615e5c2ac2e083d6483,True,COPIED_AND_VERIFIED,
472,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_FINAL_ADJUDICATION.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\07_ADJUDICATION\SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_FINAL_ADJUDICATION.txt,07_ADJUDICATION,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,2012,1789337554002699900,4670dc29b43e5bcee9482d78c36d0d94e70ef1540e1a4e92ca5294d74e2cc89a,4670dc29b43e5bcee9482d78c36d0d94e70ef1540e1a4e92ca5294d74e2cc89a,True,COPIED_AND_VERIFIED,
473,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\10_FREEZE\WF1_B_FINAL_AUTHORITY_R3.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\07_ADJUDICATION\SOURCE\10_FREEZE\WF1_B_FINAL_AUTHORITY_R3.zip,07_ADJUDICATION,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,72985,1789337575676201600,a5da5ffbb3c2ba71bbc2c17894fa97f8fec5b4c712e0714534517c5b54cedee3,a5da5ffbb3c2ba71bbc2c17894fa97f8fec5b4c712e0714534517c5b54cedee3,True,COPIED_AND_VERIFIED,
474,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\00_POST_WF1A_SIGNATURE_FREEZE.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\09_FREEZE\SOURCE\03_SIGNATURE_FREEZE\00_POST_WF1A_SIGNATURE_FREEZE.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,3277,1789334246301960400,8bc74c9c639db1847099c685fe8c0c071105816b2fcd73e430bd63ca4af0083c,8bc74c9c639db1847099c685fe8c0c071105816b2fcd73e430bd63ca4af0083c,True,COPIED_AND_VERIFIED,
475,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\01_SIGNATURE_FREEZE_SHA256.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\09_FREEZE\SOURCE\03_SIGNATURE_FREEZE\01_SIGNATURE_FREEZE_SHA256.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,2287,1789334246440810200,aef4ae7d079cfaf8cf8dedb6ae9a7ca68caeb7e391fbbd3b1e40d4704218f0f2,aef4ae7d079cfaf8cf8dedb6ae9a7ca68caeb7e391fbbd3b1e40d4704218f0f2,True,COPIED_AND_VERIFIED,
476,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\02_SIGNATURE_FREEZE_RECORD.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\09_FREEZE\SOURCE\03_SIGNATURE_FREEZE\02_SIGNATURE_FREEZE_RECORD.txt,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,759,1789334246455780000,239e96ad714625de1adc001df4b9145b1aaa85683e7bbb5b307d9742b59b8dd8,239e96ad714625de1adc001df4b9145b1aaa85683e7bbb5b307d9742b59b8dd8,True,COPIED_AND_VERIFIED,
477,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\F2_B_FROZEN_SPEC.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\09_FREEZE\SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\F2_B_FROZEN_SPEC.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,1572,1789157920000000000,8852043eb88319646dff737efa36d24f775aa3662e5441e1ed6c992d0b2188ec,8852043eb88319646dff737efa36d24f775aa3662e5441e1ed6c992d0b2188ec,True,COPIED_AND_VERIFIED,
478,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\F2_BR2_FROZEN_SPEC.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\09_FREEZE\SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\F2_BR2_FROZEN_SPEC.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,8369,1789157920000000000,ff4c353ff340241ab69d0e3fa206368c3319453e1c7ffcb7cfacdcd6e828ae0e,ff4c353ff340241ab69d0e3fa206368c3319453e1c7ffcb7cfacdcd6e828ae0e,True,COPIED_AND_VERIFIED,
479,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\FROZEN_FEATURE_SETS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\09_FREEZE\SOURCE\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\FROZEN_FEATURE_SETS.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,3952,1789157920000000000,7b1997a28afe9c3153b61d0f420e3686905cef8f78831ef703418606ce9e788d,7b1997a28afe9c3153b61d0f420e3686905cef8f78831ef703418606ce9e788d,True,COPIED_AND_VERIFIED,
480,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\05_COMMANDS\01_FREEZE_POST_WF1A_SIGNATURE.ps1,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\09_FREEZE\SOURCE\05_COMMANDS\01_FREEZE_POST_WF1A_SIGNATURE.ps1,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,284,1789334246457779600,ff048881e569a4cf1f80491738824c6470a46ffe14406c05a4687a8bd94f1e4b,ff048881e569a4cf1f80491738824c6470a46ffe14406c05a4687a8bd94f1e4b,True,COPIED_AND_VERIFIED,
481,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\SELECTION_AND_METHOD_FREEZE.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\09_FREEZE\SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\SELECTION_AND_METHOD_FREEZE.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,1531,1789335713140558800,7e749cba82351f56e06732880f39ea20bfd5d48d6ceb6853f9a477cca70191f2,7e749cba82351f56e06732880f39ea20bfd5d48d6ceb6853f9a477cca70191f2,True,COPIED_AND_VERIFIED,
482,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_PREFLIGHT\SELECTION_AND_METHOD_FREEZE.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\09_FREEZE\SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_PREFLIGHT\SELECTION_AND_METHOD_FREEZE.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,1531,1789335713140558800,7e749cba82351f56e06732880f39ea20bfd5d48d6ceb6853f9a477cca70191f2,7e749cba82351f56e06732880f39ea20bfd5d48d6ceb6853f9a477cca70191f2,True,COPIED_AND_VERIFIED,
483,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\10_FREEZE\WF1_B_FINAL_FREEZE_RECORD.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\09_FREEZE\SOURCE\10_FREEZE\WF1_B_FINAL_FREEZE_RECORD.txt,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,272,1789337575693180900,04bcc63ebf3e30f82511c3ee71ef8a9d132d8a38bca348e1cbac10c310a22a5d,04bcc63ebf3e30f82511c3ee71ef8a9d132d8a38bca348e1cbac10c310a22a5d,True,COPIED_AND_VERIFIED,
484,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\10_FREEZE\WF1_B_POST_WF1A_SIGNATURE_FREEZE.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\09_FREEZE\SOURCE\10_FREEZE\WF1_B_POST_WF1A_SIGNATURE_FREEZE.zip,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,22486,1789334246854265100,aa9e120f07a4d6675961e8712ec89d51bc8d54efdc2e29788ee8ca2f93fbc0f7,aa9e120f07a4d6675961e8712ec89d51bc8d54efdc2e29788ee8ca2f93fbc0f7,True,COPIED_AND_VERIFIED,
485,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\FRESH_CONFIRMATION\train-00014-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\02_DATASETS\RAW_PARQUET\FRESH_CONFIRMATION\train-00014-of-00086.parquet,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,168003355,1789335477625724000,8538243cf3cf6513c46658d4dc2da19f6bde729f3e04197abe9abac30aae8bfe,8538243cf3cf6513c46658d4dc2da19f6bde729f3e04197abe9abac30aae8bfe,True,COPIED_AND_VERIFIED,
486,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00007-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00007-of-00086.parquet,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,119347100,1789167947682225300,1e2990268f6a824dbd6939ba098e2d2f4642189de1ae4d8239aab637c2b289e6,1e2990268f6a824dbd6939ba098e2d2f4642189de1ae4d8239aab637c2b289e6,True,COPIED_AND_VERIFIED,
487,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00022-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00022-of-00086.parquet,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,138085341,1789168027077749600,08e96271de5893c70475028bac65d34afb59e4b63e8d6b6e93e8a73bfa170e81,08e96271de5893c70475028bac65d34afb59e4b63e8d6b6e93e8a73bfa170e81,True,COPIED_AND_VERIFIED,
488,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00041-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00041-of-00086.parquet,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,85601395,1789168157082392000,4a404d97109aa4426a48c9784a9767ffa2b92fb3adce95d289612211bcb2ea9e,4a404d97109aa4426a48c9784a9767ffa2b92fb3adce95d289612211bcb2ea9e,True,COPIED_AND_VERIFIED,
489,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00049-of-00086.parquet,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\02_DATASETS\RAW_PARQUET\RETROSPECTIVE_AUDIT\train-00049-of-00086.parquet,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,103170595,1788907423045552200,6f8f300c0501ce5d83912abf1ae1097ed04c30d9ef93005003a39f4c61f1024c,6f8f300c0501ce5d83912abf1ae1097ed04c30d9ef93005003a39f4c61f1024c,True,COPIED_AND_VERIFIED,
