SEED,CONDITION,SEQ_INPUT_EDGE_COHERENCE,SEQ_INPUT_ORDER_COHERENCE,PLUS_SEQ_COHERENCE,PLUS_REACHABILITY,MINUS_SEQ_CONFLICT,KEEP_DEGREE_CENTRALITY,KEEP_SPREAD,SWITCH_VALIDITY,END_SEQUENCE_POSITION,END_SINKNESS,CODE_SEQ_COHERENCE,CODE_CONNECTEDNESS,FINAL_RECIPROCITY,FINAL_SCC_COUNT,FINAL_LARGEST_SCC_FRAC,FINAL_TRANSITIVITY,FINAL_IN_DEGREE_SD,FINAL_OUT_DEGREE_SD,REP,CELL_KEY,OUTPUT_TOKENS_DIAGNOSTIC
23,I_ISOMORPHIC_RELABEL,0.7,1.0,0.5,0.5,1.0,0.21428571428571427,0.2857142857142857,0.5,1.0,0.8571428571428572,1.0,1.0,0.0,1.0,1.0,0.3,0.4841229182759271,0.4841229182759271,2,23|I_ISOMORPHIC_RELABEL|2,107
23,D_DIRECTION_REVERSED,0.3,1.0,0.0,1.0,0.0,0.21428571428571427,0.14285714285714285,1.0,1.0,0.7142857142857143,0.0,1.0,0.0,4.0,0.625,0.0,0.6959705453537527,0.6959705453537527,0,23|D_DIRECTION_REVERSED|0,119
23,D_DIRECTION_REVERSED,0.3,1.0,0.5,0.5,0.0,0.25,0.14285714285714285,0.5,1.0,0.7142857142857143,0.0,1.0,0.0,2.0,0.875,0.14285714285714285,0.6959705453537527,0.4841229182759271,1,23|D_DIRECTION_REVERSED|1,107
23,D_DIRECTION_REVERSED,0.3,1.0,0.5,0.5,0.0,0.25,0.14285714285714285,0.5,1.0,0.7142857142857143,0.0,1.0,0.0,2.0,0.875,0.14285714285714285,0.6959705453537527,0.4841229182759271,2,23|D_DIRECTION_REVERSED|2,107
23,O_ORDER_SHUFFLED,0.2,1.0,1.0,0.5,1.0,0.21428571428571427,0.14285714285714285,1.0,0.0,0.8571428571428572,0.25,1.0,0.0,1.0,1.0,0.2857142857142857,0.4841229182759271,0.4841229182759271,0,23|O_ORDER_SHUFFLED|0,119
23,O_ORDER_SHUFFLED,0.7,0.5,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.3333333333333333,1.0,0.7142857142857143,1.0,0.6666666666666666,0.0,3.0,0.5,0.15,0.4841229182759271,0.4841229182759271,1,23|O_ORDER_SHUFFLED|1,119
23,O_ORDER_SHUFFLED,0.2,1.0,1.0,0.5,1.0,0.21428571428571427,0.14285714285714285,1.0,0.0,0.8571428571428572,0.25,1.0,0.0,1.0,1.0,0.2857142857142857,0.4841229182759271,0.4841229182759271,2,23|O_ORDER_SHUFFLED|2,119
23,M_SWITCH_NEUTRALIZED,0.7,1.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,1.0,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.6959705453537527,0.4841229182759271,0,23|M_SWITCH_NEUTRALIZED|0,119
23,M_SWITCH_NEUTRALIZED,0.7,1.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.75,0.2727272727272727,0.8569568250501305,0.4841229182759271,1,23|M_SWITCH_NEUTRALIZED|1,107
23,M_SWITCH_NEUTRALIZED,0.7,1.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.6959705453537527,0.4841229182759271,2,23|M_SWITCH_NEUTRALIZED|2,107
23,P_ANCHOR_REASSIGNED,0.7,1.0,0.0,0.0,1.0,0.17857142857142855,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.6959705453537527,0.4841229182759271,0,23|P_ANCHOR_REASSIGNED|0,107
23,P_ANCHOR_REASSIGNED,0.7,1.0,0.0,0.0,1.0,0.17857142857142855,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.6959705453537527,0.4841229182759271,1,23|P_ANCHOR_REASSIGNED|1,107
23,P_ANCHOR_REASSIGNED,0.7,1.0,0.0,0.0,1.0,0.17857142857142855,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,0.6666666666666666,0.0,1.0,1.0,0.14285714285714285,0.6959705453537527,0.4841229182759271,2,23|P_ANCHOR_REASSIGNED|2,107
23,T_TERMINAL_CHANGED,0.7,1.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,1.0,0.0,0.8571428571428572,1.0,1.0,0.0,3.0,0.75,0.2727272727272727,0.8569568250501305,0.4841229182759271,0,23|T_TERMINAL_CHANGED|0,119
23,T_TERMINAL_CHANGED,0.7,1.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,0.5,0.0,0.8571428571428572,1.0,1.0,0.0,1.0,1.0,0.15,0.4841229182759271,0.4841229182759271,1,23|T_TERMINAL_CHANGED|1,107
23,T_TERMINAL_CHANGED,0.7,1.0,0.5,0.5,0.0,0.21428571428571427,0.14285714285714285,1.0,0.0,0.8571428571428572,1.0,0.6666666666666666,0.0,6.0,0.375,0.2857142857142857,0.6959705453537527,0.4841229182759271,2,23|T_TERMINAL_CHANGED|2,119
23,R_DEGREE_MATCHED_REWIRE,0.4,1.0,0.0,0.0,1.0,0.17857142857142855,0.14285714285714285,0.5,1.0,0.7142857142857143,0.75,0.6666666666666666,0.0,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,0,23|R_DEGREE_MATCHED_REWIRE|0,107
23,R_DEGREE_MATCHED_REWIRE,0.4,1.0,0.5,0.5,1.0,0.17857142857142855,0.14285714285714285,1.0,1.0,0.8571428571428572,0.75,0.6666666666666666,0.0,2.0,0.875,0.0,0.6959705453537527,0.4841229182759271,1,23|R_DEGREE_MATCHED_REWIRE|1,119
23,R_DEGREE_MATCHED_REWIRE,0.4,1.0,0.5,0.5,1.0,0.17857142857142855,0.14285714285714285,0.5,1.0,0.8571428571428572,0.75,0.6666666666666666,0.0,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,2,23|R_DEGREE_MATCHED_REWIRE|2,107
23,X_COMPLEXITY_MATCHED,0.4,1.0,0.5,0.5,0.0,0.17857142857142855,0.14285714285714285,0.5,1.0,0.7142857142857143,0.25,1.0,0.18181818181818182,3.0,0.75,0.16666666666666666,0.8569568250501305,0.4841229182759271,0,23|X_COMPLEXITY_MATCHED|0,107
23,X_COMPLEXITY_MATCHED,0.4,1.0,0.5,0.5,1.0,0.17857142857142855,0.14285714285714285,0.5,1.0,0.7142857142857143,0.5,0.6666666666666666,0.0,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,1,23|X_COMPLEXITY_MATCHED|1,107
23,X_COMPLEXITY_MATCHED,0.4,1.0,0.5,0.5,1.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,0.5,0.6666666666666666,0.0,1.0,1.0,0.14285714285714285,0.4841229182759271,0.4841229182759271,2,23|X_COMPLEXITY_MATCHED|2,107
23,L_FORWARD_CONTROL,1.0,1.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,0.6666666666666666,0.0,3.0,0.75,0.2727272727272727,0.6959705453537527,0.4841229182759271,0,23|L_FORWARD_CONTROL|0,107
23,L_FORWARD_CONTROL,1.0,1.0,0.5,0.5,0.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.8571428571428572,1.0,0.6666666666666666,0.0,2.0,0.875,0.13636363636363635,0.6959705453537527,0.4841229182759271,1,23|L_FORWARD_CONTROL|1,107
23,L_FORWARD_CONTROL,1.0,1.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,0.6666666666666666,0.0,3.0,0.75,0.2727272727272727,0.6959705453537527,0.4841229182759271,2,23|L_FORWARD_CONTROL|2,107
23,G_RANDOM_CONTROL,0.4,1.0,0.5,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,1.0,0.8571428571428572,0.5,1.0,0.0,3.0,0.75,0.375,0.9921567416492215,0.6959705453537527,0,23|G_RANDOM_CONTROL|0,107
23,G_RANDOM_CONTROL,0.4,1.0,0.5,0.5,0.0,0.14285714285714285,0.14285714285714285,0.6666666666666666,1.0,0.8571428571428572,0.5,1.0,0.0,6.0,0.375,0.36,1.3169567191065923,0.6959705453537527,1,23|G_RANDOM_CONTROL|1,119
23,G_RANDOM_CONTROL,0.4,1.0,0.0,0.0,1.0,0.14285714285714285,0.14285714285714285,0.5,1.0,0.8571428571428572,0.5,1.0,0.18181818181818182,3.0,0.75,0.16666666666666666,1.2183492931011204,0.4841229182759271,2,23|G_RANDOM_CONTROL|2,107
23,S_SURFACE_FORMAT_CONTROL,0.7,1.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,1.0,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.6959705453537527,0.4841229182759271,0,23|S_SURFACE_FORMAT_CONTROL|0,119
23,S_SURFACE_FORMAT_CONTROL,0.7,1.0,0.5,0.5,0.0,0.17857142857142855,0.14285714285714285,1.0,1.0,0.8571428571428572,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.4841229182759271,0.4841229182759271,1,23|S_SURFACE_FORMAT_CONTROL|1,119
23,S_SURFACE_FORMAT_CONTROL,0.7,1.0,0.0,0.0,0.0,0.17857142857142855,0.14285714285714285,0.6666666666666666,1.0,0.7142857142857143,0.75,1.0,0.0,4.0,0.625,0.2727272727272727,0.8569568250501305,0.4841229182759271,2,23|S_SURFACE_FORMAT_CONTROL|2,119
24,A_AUTHENTIC,0.7,1.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.15,0.4841229182759271,0.4841229182759271,0,24|A_AUTHENTIC|0,107
24,A_AUTHENTIC,0.7,1.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.75,0.2727272727272727,0.8569568250501305,0.4841229182759271,1,24|A_AUTHENTIC|1,107
24,A_AUTHENTIC,0.7,1.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,0.6666666666666666,0.0,6.0,0.375,0.2727272727272727,0.8569568250501305,0.4841229182759271,2,24|A_AUTHENTIC|2,107
24,I_ISOMORPHIC_RELABEL,0.7,1.0,0.5,0.5,1.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.8571428571428572,1.0,1.0,0.0,1.0,1.0,0.15,0.4841229182759271,0.4841229182759271,0,24|I_ISOMORPHIC_RELABEL|0,107
24,I_ISOMORPHIC_RELABEL,0.7,1.0,0.5,0.5,1.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.8571428571428572,1.0,1.0,0.0,1.0,1.0,0.3,0.4841229182759271,0.4841229182759271,1,24|I_ISOMORPHIC_RELABEL|1,107
24,I_ISOMORPHIC_RELABEL,0.7,1.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.15,0.4841229182759271,0.4841229182759271,2,24|I_ISOMORPHIC_RELABEL|2,107
24,D_DIRECTION_REVERSED,0.3,1.0,0.5,0.5,0.0,0.25,0.14285714285714285,0.3333333333333333,1.0,0.7142857142857143,0.0,1.0,0.0,3.0,0.75,0.2857142857142857,0.6959705453537527,0.4841229182759271,0,24|D_DIRECTION_REVERSED|0,119
24,D_DIRECTION_REVERSED,0.3,1.0,0.5,0.5,1.0,0.25,0.14285714285714285,1.0,1.0,0.7142857142857143,0.75,0.42857142857142855,0.0,3.0,0.75,0.13636363636363635,0.6959705453537527,0.4841229182759271,1,24|D_DIRECTION_REVERSED|1,119
24,D_DIRECTION_REVERSED,0.3,1.0,0.5,0.5,1.0,0.21428571428571427,0.14285714285714285,0.6666666666666666,1.0,0.7142857142857143,0.25,1.0,0.0,3.0,0.5,0.15,0.6959705453537527,0.4841229182759271,2,24|D_DIRECTION_REVERSED|2,119
24,O_ORDER_SHUFFLED,0.6,1.0,0.0,0.5,0.0,0.21428571428571427,0.14285714285714285,1.0,1.0,0.8571428571428572,0.75,0.42857142857142855,0.0,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,0,24|O_ORDER_SHUFFLED|0,119
24,O_ORDER_SHUFFLED,0.6,1.0,0.0,0.5,0.0,0.21428571428571427,0.14285714285714285,1.0,1.0,0.8571428571428572,0.5,1.0,0.0,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,1,24|O_ORDER_SHUFFLED|1,119
24,O_ORDER_SHUFFLED,0.6,1.0,0.0,0.5,0.0,0.21428571428571427,0.14285714285714285,1.0,1.0,0.8571428571428572,0.5,1.0,0.0,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,2,24|O_ORDER_SHUFFLED|2,119
24,M_SWITCH_NEUTRALIZED,0.7,1.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,0.6666666666666666,0.0,1.0,1.0,0.15,0.4841229182759271,0.4841229182759271,0,24|M_SWITCH_NEUTRALIZED|0,107
24,M_SWITCH_NEUTRALIZED,0.7,1.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,1.0,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.6959705453537527,0.4841229182759271,1,24|M_SWITCH_NEUTRALIZED|1,119
24,M_SWITCH_NEUTRALIZED,0.7,1.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,1.0,1.0,0.7142857142857143,1.0,0.6666666666666666,0.0,1.0,1.0,0.15,0.4841229182759271,0.4841229182759271,2,24|M_SWITCH_NEUTRALIZED|2,119
24,P_ANCHOR_REASSIGNED,0.7,1.0,0.0,0.0,1.0,0.17857142857142855,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,0.6666666666666666,0.0,1.0,1.0,0.15,0.4841229182759271,0.4841229182759271,0,24|P_ANCHOR_REASSIGNED|0,107
24,P_ANCHOR_REASSIGNED,0.7,1.0,0.5,0.5,1.0,0.14285714285714285,0.14285714285714285,0.5,1.0,0.8571428571428572,1.0,0.6666666666666666,0.0,1.0,1.0,0.2857142857142857,0.4841229182759271,0.4841229182759271,1,24|P_ANCHOR_REASSIGNED|1,107
24,P_ANCHOR_REASSIGNED,0.7,1.0,0.0,0.0,1.0,0.17857142857142855,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.6959705453537527,0.4841229182759271,2,24|P_ANCHOR_REASSIGNED|2,107
24,T_TERMINAL_CHANGED,0.7,1.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,1.0,0.0,0.8571428571428572,1.0,1.0,0.0,3.0,0.75,0.2727272727272727,0.8569568250501305,0.4841229182759271,0,24|T_TERMINAL_CHANGED|0,119
24,T_TERMINAL_CHANGED,0.7,1.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.15,0.4841229182759271,0.4841229182759271,1,24|T_TERMINAL_CHANGED|1,107
24,T_TERMINAL_CHANGED,0.7,1.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.5,0.0,0.8571428571428572,1.0,1.0,0.0,3.0,0.75,0.2727272727272727,0.8569568250501305,0.4841229182759271,2,24|T_TERMINAL_CHANGED|2,107
24,R_DEGREE_MATCHED_REWIRE,0.5,1.0,0.0,0.0,1.0,0.17857142857142855,0.2857142857142857,1.0,1.0,0.7142857142857143,0.5,0.6666666666666666,0.18181818181818182,2.0,0.625,0.1875,0.6959705453537527,0.4841229182759271,0,24|R_DEGREE_MATCHED_REWIRE|0,119
24,R_DEGREE_MATCHED_REWIRE,0.5,1.0,0.0,0.0,1.0,0.21428571428571427,0.2857142857142857,1.0,1.0,0.7142857142857143,0.5,1.0,0.0,2.0,0.625,0.3,0.4841229182759271,0.4841229182759271,1,24|R_DEGREE_MATCHED_REWIRE|1,119
24,R_DEGREE_MATCHED_REWIRE,0.5,1.0,0.5,0.0,1.0,0.17857142857142855,0.2857142857142857,1.0,1.0,0.8571428571428572,0.75,1.0,0.0,1.0,1.0,0.2857142857142857,0.4841229182759271,0.4841229182759271,2,24|R_DEGREE_MATCHED_REWIRE|2,119
24,X_COMPLEXITY_MATCHED,0.5,1.0,1.0,0.5,0.0,0.25,0.14285714285714285,0.5,1.0,0.8571428571428572,0.5,1.0,0.0,3.0,0.75,0.391304347826087,0.9921567416492215,0.4841229182759271,0,24|X_COMPLEXITY_MATCHED|0,107
24,X_COMPLEXITY_MATCHED,0.5,1.0,1.0,0.5,0.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.8571428571428572,0.5,1.0,0.0,1.0,1.0,0.14285714285714285,0.6959705453537527,0.4841229182759271,1,24|X_COMPLEXITY_MATCHED|1,107
24,X_COMPLEXITY_MATCHED,0.5,1.0,1.0,0.5,0.0,0.25,0.14285714285714285,0.5,1.0,0.8571428571428572,0.5,1.0,0.0,1.0,1.0,0.14285714285714285,0.6959705453537527,0.4841229182759271,2,24|X_COMPLEXITY_MATCHED|2,107
24,L_FORWARD_CONTROL,1.0,1.0,0.5,0.5,0.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.8571428571428572,1.0,0.42857142857142855,0.0,1.0,1.0,0.15,0.4841229182759271,0.4841229182759271,0,24|L_FORWARD_CONTROL|0,107
24,L_FORWARD_CONTROL,1.0,1.0,0.0,0.0,0.0,0.17857142857142855,0.42857142857142855,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.4841229182759271,0.4841229182759271,1,24|L_FORWARD_CONTROL|1,107
24,L_FORWARD_CONTROL,1.0,1.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.75,0.2727272727272727,0.4841229182759271,0.6959705453537527,2,24|L_FORWARD_CONTROL|2,107
24,G_RANDOM_CONTROL,0.7,1.0,1.0,0.0,0.0,0.25,0.2857142857142857,0.5,1.0,0.8571428571428572,0.5,0.42857142857142855,0.18181818181818182,3.0,0.75,0.17647058823529413,0.8569568250501305,0.4841229182759271,0,24|G_RANDOM_CONTROL|0,107
24,G_RANDOM_CONTROL,0.7,1.0,1.0,0.0,0.0,0.25,0.2857142857142857,0.5,1.0,0.8571428571428572,0.5,0.42857142857142855,0.18181818181818182,3.0,0.75,0.17647058823529413,0.8569568250501305,0.4841229182759271,1,24|G_RANDOM_CONTROL|1,107
24,G_RANDOM_CONTROL,0.7,1.0,1.0,0.0,0.0,0.25,0.2857142857142857,0.5,1.0,0.8571428571428572,0.75,0.6666666666666666,0.18181818181818182,3.0,0.75,0.17647058823529413,0.8569568250501305,0.4841229182759271,2,24|G_RANDOM_CONTROL|2,107
24,S_SURFACE_FORMAT_CONTROL,0.7,1.0,0.5,0.5,1.0,0.14285714285714285,0.42857142857142855,1.0,1.0,0.8571428571428572,1.0,1.0,0.0,1.0,1.0,0.4090909090909091,0.4841229182759271,0.4841229182759271,0,24|S_SURFACE_FORMAT_CONTROL|0,119
24,S_SURFACE_FORMAT_CONTROL,0.7,1.0,0.5,0.5,1.0,0.17857142857142855,0.2857142857142857,1.0,1.0,0.8571428571428572,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.4841229182759271,0.4841229182759271,1,24|S_SURFACE_FORMAT_CONTROL|1,119
24,S_SURFACE_FORMAT_CONTROL,0.7,1.0,0.5,0.5,1.0,0.14285714285714285,0.42857142857142855,1.0,1.0,0.8571428571428572,0.75,1.0,0.0,1.0,1.0,0.4090909090909091,0.4841229182759271,0.4841229182759271,2,24|S_SURFACE_FORMAT_CONTROL|2,119
25,A_AUTHENTIC,0.7,1.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.6666666666666666,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.75,0.13636363636363635,0.8569568250501305,0.4841229182759271,0,25|A_AUTHENTIC|0,119
25,A_AUTHENTIC,0.7,1.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.3333333333333333,1.0,0.8571428571428572,1.0,1.0,0.18181818181818182,2.0,0.875,0.16666666666666666,0.6959705453537527,0.4841229182759271,1,25|A_AUTHENTIC|1,119
25,A_AUTHENTIC,0.7,1.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.75,0.13636363636363635,0.8569568250501305,0.4841229182759271,2,25|A_AUTHENTIC|2,107
25,I_ISOMORPHIC_RELABEL,0.7,1.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.5,0.15,0.4841229182759271,0.4841229182759271,0,25|I_ISOMORPHIC_RELABEL|0,107
25,I_ISOMORPHIC_RELABEL,0.7,1.0,0.0,0.0,1.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.2857142857142857,0.6959705453537527,0.4841229182759271,1,25|I_ISOMORPHIC_RELABEL|1,107
25,I_ISOMORPHIC_RELABEL,0.7,1.0,0.5,0.5,1.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.8571428571428572,1.0,1.0,0.0,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,2,25|I_ISOMORPHIC_RELABEL|2,107
25,D_DIRECTION_REVERSED,0.3,1.0,0.0,1.0,0.0,0.21428571428571427,0.14285714285714285,0.5,1.0,0.5714285714285714,0.0,1.0,0.0,4.0,0.625,0.15,0.6959705453537527,0.8569568250501305,0,25|D_DIRECTION_REVERSED|0,107
25,D_DIRECTION_REVERSED,0.3,1.0,0.0,1.0,0.0,0.21428571428571427,0.14285714285714285,1.0,1.0,0.5714285714285714,0.0,1.0,0.0,4.0,0.625,0.15,0.6959705453537527,0.8569568250501305,1,25|D_DIRECTION_REVERSED|1,119
25,D_DIRECTION_REVERSED,0.3,1.0,0.0,1.0,0.0,0.21428571428571427,0.14285714285714285,1.0,1.0,0.5714285714285714,0.0,1.0,0.0,4.0,0.625,0.15,0.6959705453537527,0.8569568250501305,2,25|D_DIRECTION_REVERSED|2,119
25,O_ORDER_SHUFFLED,0.7,0.4642857142857143,0.5,0.5,1.0,0.25,0.14285714285714285,0.5,1.0,0.8571428571428572,1.0,1.0,0.0,1.0,1.0,0.14285714285714285,0.6959705453537527,0.4841229182759271,0,25|O_ORDER_SHUFFLED|0,107
25,O_ORDER_SHUFFLED,0.7,0.4642857142857143,0.5,0.5,1.0,0.25,0.14285714285714285,0.5,1.0,0.8571428571428572,1.0,1.0,0.0,1.0,1.0,0.14285714285714285,0.6959705453537527,0.4841229182759271,1,25|O_ORDER_SHUFFLED|1,107
25,O_ORDER_SHUFFLED,0.7,0.4642857142857143,0.5,0.5,1.0,0.25,0.14285714285714285,0.5,1.0,0.8571428571428572,1.0,1.0,0.0,1.0,1.0,0.14285714285714285,0.6959705453537527,0.4841229182759271,2,25|O_ORDER_SHUFFLED|2,107
25,M_SWITCH_NEUTRALIZED,0.7,1.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.75,0.13636363636363635,0.8569568250501305,0.4841229182759271,0,25|M_SWITCH_NEUTRALIZED|0,107
25,M_SWITCH_NEUTRALIZED,0.7,1.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.75,0.13636363636363635,0.8569568250501305,0.4841229182759271,1,25|M_SWITCH_NEUTRALIZED|1,107
25,M_SWITCH_NEUTRALIZED,0.7,1.0,0.0,0.0,0.0,0.25,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.75,0.13636363636363635,0.8569568250501305,0.4841229182759271,2,25|M_SWITCH_NEUTRALIZED|2,107
25,P_ANCHOR_REASSIGNED,0.7,1.0,0.0,0.0,1.0,0.17857142857142855,0.14285714285714285,1.0,1.0,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.0,0.4841229182759271,0.4841229182759271,0,25|P_ANCHOR_REASSIGNED|0,119
25,P_ANCHOR_REASSIGNED,0.7,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.75,0.13636363636363635,0.8569568250501305,0.4841229182759271,1,25|P_ANCHOR_REASSIGNED|1,107
25,P_ANCHOR_REASSIGNED,0.7,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.6666666666666666,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.75,0.13636363636363635,0.8569568250501305,0.4841229182759271,2,25|P_ANCHOR_REASSIGNED|2,119
25,T_TERMINAL_CHANGED,0.7,1.0,0.5,0.5,0.0,0.21428571428571427,0.14285714285714285,0.6666666666666666,0.0,0.8571428571428572,1.0,0.6666666666666666,0.18181818181818182,6.0,0.375,0.17647058823529413,0.8569568250501305,0.4841229182759271,0,25|T_TERMINAL_CHANGED|0,119
25,T_TERMINAL_CHANGED,0.7,1.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,1.0,1.0,0.7142857142857143,1.0,1.0,0.0,3.0,0.75,0.2727272727272727,0.8569568250501305,0.4841229182759271,1,25|T_TERMINAL_CHANGED|1,119
25,T_TERMINAL_CHANGED,0.7,1.0,0.0,0.0,1.0,0.25,0.14285714285714285,1.0,0.0,0.8571428571428572,1.0,0.6666666666666666,0.18181818181818182,2.0,0.875,0.16666666666666666,0.4841229182759271,0.6959705453537527,2,25|T_TERMINAL_CHANGED|2,119
25,R_DEGREE_MATCHED_REWIRE,0.6,1.0,0.0,0.0,0.0,0.25,0.2857142857142857,0.5,1.0,0.7142857142857143,1.0,1.0,0.18181818181818182,5.0,0.375,0.35294117647058826,0.8569568250501305,0.4841229182759271,0,25|R_DEGREE_MATCHED_REWIRE|0,107
25,R_DEGREE_MATCHED_REWIRE,0.6,1.0,0.5,0.0,0.0,0.25,0.2857142857142857,1.0,1.0,0.8571428571428572,0.75,1.0,0.18181818181818182,5.0,0.375,0.375,0.6959705453537527,0.4841229182759271,1,25|R_DEGREE_MATCHED_REWIRE|1,119
25,R_DEGREE_MATCHED_REWIRE,0.6,1.0,0.5,0.0,0.0,0.21428571428571427,0.2857142857142857,0.5,1.0,0.8571428571428572,1.0,1.0,0.18181818181818182,5.0,0.375,0.375,0.6959705453537527,0.4841229182759271,2,25|R_DEGREE_MATCHED_REWIRE|2,107
25,X_COMPLEXITY_MATCHED,0.4,1.0,0.0,0.5,1.0,0.21428571428571427,0.2857142857142857,1.0,1.0,0.7142857142857143,0.5,0.42857142857142855,0.0,2.0,0.875,0.13636363636363635,0.6959705453537527,0.4841229182759271,0,25|X_COMPLEXITY_MATCHED|0,119
25,X_COMPLEXITY_MATCHED,0.4,1.0,0.0,0.5,1.0,0.21428571428571427,0.2857142857142857,1.0,1.0,0.7142857142857143,0.5,0.42857142857142855,0.0,2.0,0.875,0.13636363636363635,0.6959705453537527,0.4841229182759271,1,25|X_COMPLEXITY_MATCHED|1,119
25,X_COMPLEXITY_MATCHED,0.4,1.0,0.0,0.5,1.0,0.17857142857142855,0.2857142857142857,1.0,1.0,0.7142857142857143,0.5,0.42857142857142855,0.0,2.0,0.875,0.0,0.4841229182759271,0.6959705453537527,2,25|X_COMPLEXITY_MATCHED|2,119
