SEED,CONDITION,ACTIVE_EDGES,EDGE_OVERLAP_AUTH,ISOMORPHIC_TO_AUTH,COMPLEXITY_DISTANCE,TOPOLOGY_DISTANCE,SWITCH_VALID
1011,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1012,A_AUTHENTIC,10,10,True,0.0,0.0,True
1012,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1012,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1012,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1012,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1012,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1012,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1012,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1012,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1012,R_DEGREE_MATCHED_REWIRE,10,2,False,0.3030240755111124,0.3233862897220299,True
1012,X_COMPLEXITY_MATCHED,10,3,False,0.1756293159391749,0.18099425936582894,True
1012,Y_TOPOLOGY_MATCHED,10,2,False,0.1772246154218936,0.1825426788933496,True
1012,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1012,G_RANDOM_CONTROL,10,3,False,0.7604297402067592,0.9318969692082332,True
1012,E0_DELETE,9,9,False,,,True
1012,E1_DELETE,9,9,False,,,True
1012,E2_DELETE,9,9,False,,,True
1012,E3_DELETE,9,9,False,,,True
1012,E4_DELETE,9,9,False,,,True
1012,E5_DELETE,9,9,False,,,True
1012,E6_DELETE,9,9,False,,,True
1012,E7_DELETE,9,9,False,,,False
1012,E8_DELETE,9,9,False,,,True
1012,E9_DELETE,9,9,False,,,True
1012,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1012,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1012,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1012,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1012,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1012,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1012,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1012,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1012,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1012,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1013,A_AUTHENTIC,10,10,True,0.0,0.0,True
1013,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1013,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1013,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1013,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1013,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1013,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1013,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1013,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1013,R_DEGREE_MATCHED_REWIRE,10,4,False,0.4886221678513429,0.5892113290345703,True
1013,X_COMPLEXITY_MATCHED,10,2,False,0.1459371316491774,0.15024365743042523,True
1013,Y_TOPOLOGY_MATCHED,10,2,False,0.18891235810652485,0.20818487041535388,True
1013,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1013,G_RANDOM_CONTROL,10,2,False,1.0669387316953653,1.3004968014805354,True
1013,E0_DELETE,9,9,False,,,True
1013,E1_DELETE,9,9,False,,,True
1013,E2_DELETE,9,9,False,,,True
1013,E3_DELETE,9,9,False,,,True
1013,E4_DELETE,9,9,False,,,True
1013,E5_DELETE,9,9,False,,,True
1013,E6_DELETE,9,9,False,,,True
1013,E7_DELETE,9,9,False,,,False
1013,E8_DELETE,9,9,False,,,True
1013,E9_DELETE,9,9,False,,,True
1013,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1013,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1013,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1013,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1013,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1013,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1013,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1013,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1013,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1013,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1014,A_AUTHENTIC,10,10,True,0.0,0.0,True
1014,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1014,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1014,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1014,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1014,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1014,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1014,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1014,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1014,R_DEGREE_MATCHED_REWIRE,10,3,False,0.16116964616801796,0.1744704575571745,True
1014,X_COMPLEXITY_MATCHED,10,3,False,0.1159762740130154,0.126497100923718,True
1014,Y_TOPOLOGY_MATCHED,10,3,False,0.18715136841412353,0.20347772782220455,True
1014,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1014,G_RANDOM_CONTROL,10,3,False,0.9685938547217009,1.1995048188759745,True
1014,E0_DELETE,9,9,False,,,True
1014,E1_DELETE,9,9,False,,,True
1014,E2_DELETE,9,9,False,,,True
1014,E3_DELETE,9,9,False,,,True
1014,E4_DELETE,9,9,False,,,True
1014,E5_DELETE,9,9,False,,,True
1014,E6_DELETE,9,9,False,,,True
1014,E7_DELETE,9,9,False,,,False
1014,E8_DELETE,9,9,False,,,True
1014,E9_DELETE,9,9,False,,,True
1014,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1014,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1014,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1014,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1014,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1014,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1014,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1014,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1014,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1014,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1015,A_AUTHENTIC,10,10,True,0.0,0.0,True
1015,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1015,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1015,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1015,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1015,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1015,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1015,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1015,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1015,R_DEGREE_MATCHED_REWIRE,10,2,False,0.6280262563452791,0.6950287316670726,True
1015,X_COMPLEXITY_MATCHED,10,1,False,0.05095567015954342,0.06715463965751461,True
1015,Y_TOPOLOGY_MATCHED,10,2,False,0.19330480540357237,0.19819185931373526,True
1015,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1015,G_RANDOM_CONTROL,10,3,False,0.7398219182241236,0.9354905628245542,True
1015,E0_DELETE,9,9,False,,,True
1015,E1_DELETE,9,9,False,,,True
1015,E2_DELETE,9,9,False,,,True
1015,E3_DELETE,9,9,False,,,True
1015,E4_DELETE,9,9,False,,,True
1015,E5_DELETE,9,9,False,,,True
1015,E6_DELETE,9,9,False,,,True
1015,E7_DELETE,9,9,False,,,False
1015,E8_DELETE,9,9,False,,,True
1015,E9_DELETE,9,9,False,,,True
1015,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1015,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1015,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1015,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1015,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1015,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1015,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1015,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1015,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1015,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1016,A_AUTHENTIC,10,10,True,0.0,0.0,True
1016,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1016,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1016,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1016,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1016,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1016,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1016,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1016,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1016,R_DEGREE_MATCHED_REWIRE,10,3,False,0.3030969151318385,0.323454543952088,True
1016,X_COMPLEXITY_MATCHED,10,1,False,0.28690512443816585,0.3083336706713941,True
1016,Y_TOPOLOGY_MATCHED,10,3,False,0.03807338277040534,0.05799006623296998,True
1016,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1016,G_RANDOM_CONTROL,10,4,False,0.7146376847182944,0.8622572891338304,True
1016,E0_DELETE,9,9,False,,,True
1016,E1_DELETE,9,9,False,,,True
1016,E2_DELETE,9,9,False,,,True
1016,E3_DELETE,9,9,False,,,True
1016,E4_DELETE,9,9,False,,,True
1016,E5_DELETE,9,9,False,,,True
1016,E6_DELETE,9,9,False,,,True
1016,E7_DELETE,9,9,False,,,False
1016,E8_DELETE,9,9,False,,,True
1016,E9_DELETE,9,9,False,,,True
1016,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1016,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1016,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1016,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1016,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1016,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1016,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1016,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1016,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1016,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1017,A_AUTHENTIC,10,10,True,0.0,0.0,True
1017,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1017,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1017,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1017,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1017,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1017,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1017,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1017,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1017,R_DEGREE_MATCHED_REWIRE,10,4,False,0.3224224832571928,0.3340798092286102,True
1017,X_COMPLEXITY_MATCHED,10,4,False,0.39385517545061643,0.4426491000328004,True
1017,Y_TOPOLOGY_MATCHED,10,1,False,0.030737062660389912,0.030737062660389912,True
1017,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1017,G_RANDOM_CONTROL,10,1,False,0.36466922639330906,0.4521196922352155,True
1017,E0_DELETE,9,9,False,,,True
1017,E1_DELETE,9,9,False,,,True
1017,E2_DELETE,9,9,False,,,True
1017,E3_DELETE,9,9,False,,,True
1017,E4_DELETE,9,9,False,,,True
1017,E5_DELETE,9,9,False,,,True
1017,E6_DELETE,9,9,False,,,True
1017,E7_DELETE,9,9,False,,,False
1017,E8_DELETE,9,9,False,,,True
1017,E9_DELETE,9,9,False,,,True
1017,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1017,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1017,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1017,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1017,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1017,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1017,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1017,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1017,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1017,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1018,A_AUTHENTIC,10,10,True,0.0,0.0,True
1018,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1018,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1018,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1018,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1018,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1018,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1018,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1018,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1018,R_DEGREE_MATCHED_REWIRE,10,5,False,0.5180048452185763,0.6132777771245418,True
1018,X_COMPLEXITY_MATCHED,10,4,False,0.04377280809573214,0.04377280809573214,True
1018,Y_TOPOLOGY_MATCHED,10,2,False,0.18119174946092598,0.21049950572256854,True
1018,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1018,G_RANDOM_CONTROL,10,2,False,0.9282602950120564,1.1296937601059858,True
1018,E0_DELETE,9,9,False,,,True
1018,E1_DELETE,9,9,False,,,True
1018,E2_DELETE,9,9,False,,,True
1018,E3_DELETE,9,9,False,,,True
1018,E4_DELETE,9,9,False,,,True
1018,E5_DELETE,9,9,False,,,True
1018,E6_DELETE,9,9,False,,,True
1018,E7_DELETE,9,9,False,,,False
1018,E8_DELETE,9,9,False,,,True
1018,E9_DELETE,9,9,False,,,True
1018,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1018,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1018,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1018,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1018,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1018,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1018,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1018,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1018,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1018,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1019,A_AUTHENTIC,10,10,True,0.0,0.0,True
1019,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1019,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1019,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1019,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1019,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1019,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1019,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1019,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1019,R_DEGREE_MATCHED_REWIRE,10,3,False,0.9337615208019359,1.1143646337326116,True
1019,X_COMPLEXITY_MATCHED,10,3,False,0.21126123401276797,0.2789167874164622,True
1019,Y_TOPOLOGY_MATCHED,10,3,False,0.18078869158435187,0.1860048824921119,True
1019,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1019,G_RANDOM_CONTROL,10,2,False,0.6119801856203015,0.7543441215481881,True
1019,E0_DELETE,9,9,False,,,True
1019,E1_DELETE,9,9,False,,,True
1019,E2_DELETE,9,9,False,,,True
1019,E3_DELETE,9,9,False,,,True
1019,E4_DELETE,9,9,False,,,True
1019,E5_DELETE,9,9,False,,,True
1019,E6_DELETE,9,9,False,,,True
1019,E7_DELETE,9,9,False,,,False
1019,E8_DELETE,9,9,False,,,True
1019,E9_DELETE,9,9,False,,,True
1019,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1019,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1019,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1019,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1019,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1019,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1019,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1019,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1019,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1019,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1020,A_AUTHENTIC,10,10,True,0.0,0.0,True
1020,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1020,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1020,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1020,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1020,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1020,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1020,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1020,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1020,R_DEGREE_MATCHED_REWIRE,10,3,False,0.2860675230520453,0.3096211232943102,True
1020,X_COMPLEXITY_MATCHED,10,1,False,0.3604661570199995,0.41706228839057513,True
1020,Y_TOPOLOGY_MATCHED,10,3,False,0.11505237394246455,0.1281632718839558,True
1020,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1020,G_RANDOM_CONTROL,10,2,False,0.9597045556134076,1.175368885813555,True
1020,E0_DELETE,9,9,False,,,True
1020,E1_DELETE,9,9,False,,,True
1020,E2_DELETE,9,9,False,,,True
1020,E3_DELETE,9,9,False,,,True
1020,E4_DELETE,9,9,False,,,True
1020,E5_DELETE,9,9,False,,,True
1020,E6_DELETE,9,9,False,,,True
1020,E7_DELETE,9,9,False,,,False
1020,E8_DELETE,9,9,False,,,True
1020,E9_DELETE,9,9,False,,,True
1020,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1020,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1020,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1020,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1020,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1020,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1020,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1020,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1020,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1020,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1021,A_AUTHENTIC,10,10,True,0.0,0.0,True
1021,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1021,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1021,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1021,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1021,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1021,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1021,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1021,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1021,R_DEGREE_MATCHED_REWIRE,10,3,False,0.3031879400492006,0.32353984149111215,True
1021,X_COMPLEXITY_MATCHED,10,1,False,0.3608442347993825,0.41738910362965664,True
1021,Y_TOPOLOGY_MATCHED,10,3,False,0.11186128294688139,0.12530651273068905,True
1021,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1021,G_RANDOM_CONTROL,10,2,False,0.98498130645057,1.2208998064224508,True
1021,E0_DELETE,9,9,False,,,True
1021,E1_DELETE,9,9,False,,,True
1021,E2_DELETE,9,9,False,,,True
1021,E3_DELETE,9,9,False,,,True
1021,E4_DELETE,9,9,False,,,True
1021,E5_DELETE,9,9,False,,,True
1021,E6_DELETE,9,9,False,,,True
1021,E7_DELETE,9,9,False,,,False
1021,E8_DELETE,9,9,False,,,True
1021,E9_DELETE,9,9,False,,,True
1021,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1021,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1021,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1021,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1021,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1021,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1021,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1021,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1021,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1021,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1022,A_AUTHENTIC,10,10,True,0.0,0.0,True
1022,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1022,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1022,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1022,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1022,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1022,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1022,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1022,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1022,R_DEGREE_MATCHED_REWIRE,10,2,False,0.596395740297806,0.6427175415600864,True
1022,X_COMPLEXITY_MATCHED,10,2,False,0.18703866510085093,0.20337407224893844,True
1022,Y_TOPOLOGY_MATCHED,10,4,False,0.11681630219001765,0.23608872313611975,True
1022,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1022,G_RANDOM_CONTROL,10,3,False,0.9823202483259171,1.1968406577598414,True
1022,E0_DELETE,9,9,False,,,True
1022,E1_DELETE,9,9,False,,,True
1022,E2_DELETE,9,9,False,,,True
1022,E3_DELETE,9,9,False,,,True
1022,E4_DELETE,9,9,False,,,True
1022,E5_DELETE,9,9,False,,,True
1022,E6_DELETE,9,9,False,,,True
1022,E7_DELETE,9,9,False,,,False
1022,E8_DELETE,9,9,False,,,True
1022,E9_DELETE,9,9,False,,,True
1022,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1022,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1022,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1022,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1022,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1022,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1022,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1022,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1022,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1022,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1023,A_AUTHENTIC,10,10,True,0.0,0.0,True
1023,I_ISOMORPHIC_RELABEL,10,10,True,0.0,0.0,True
1023,F_SURFACE_FORMAT_CONTROL,10,10,True,0.0,0.0,True
1023,D_ALL_DIRECTION_REVERSED,10,0,False,1.1102230246251565e-16,1.1102230246251565e-16,True
1023,O_ORDER_SHUFFLED,10,10,True,0.0,0.0,True
1023,M_SWITCH_REASSIGNED,10,10,True,0.0,0.0,True
1023,M0_SWITCH_NEUTRALIZED,10,10,True,0.0,0.0,False
1023,P_ANCHOR_REASSIGNED,10,10,True,0.0,0.0,True
1023,T_TERMINAL_CHANGED,10,10,True,0.0,0.0,True
1023,R_DEGREE_MATCHED_REWIRE,10,3,False,0.3406598502781291,0.3659320653463703,True
1023,X_COMPLEXITY_MATCHED,10,1,False,0.01993355481727571,0.01993355481727571,True
1023,Y_TOPOLOGY_MATCHED,10,3,False,0.13874800354872455,0.24895903342817585,True
1023,L_FORWARD_CONTROL,10,7,False,0.9945317441850101,1.2105769085093967,True
1023,G_RANDOM_CONTROL,10,2,False,0.5663226523392783,0.6938556278267696,True
1023,E0_DELETE,9,9,False,,,True
1023,E1_DELETE,9,9,False,,,True
1023,E2_DELETE,9,9,False,,,True
1023,E3_DELETE,9,9,False,,,True
1023,E4_DELETE,9,9,False,,,True
1023,E5_DELETE,9,9,False,,,True
1023,E6_DELETE,9,9,False,,,True
1023,E7_DELETE,9,9,False,,,False
1023,E8_DELETE,9,9,False,,,True
1023,E9_DELETE,9,9,False,,,True
1023,E0_REVERSE,10,9,False,0.09925228742307604,0.3035151144868707,True
1023,E1_REVERSE,10,9,False,0.31715050631594305,0.4627146548573152,True
1023,E2_REVERSE,10,9,False,0.49931633084890953,0.6526675735148206,True
1023,E3_REVERSE,10,9,False,0.659388119291343,0.815879916900367,True
1023,E4_REVERSE,10,9,False,0.659301391357489,0.8415909121547304,True
1023,E5_REVERSE,10,9,False,0.30240715309949484,0.4541431543171032,True
1023,E6_REVERSE,10,9,False,0.10015225666438718,0.30381060330119253,True
1023,E7_REVERSE,10,9,False,0.23363585477291704,0.3576696092347873,False
1023,E8_REVERSE,10,9,False,0.040498439283287016,0.040498439283287016,True
1023,E9_REVERSE,10,9,False,0.2143274869363638,0.34444208989191527,False
1024,A_AUTHENTIC,10,10,True,0.0,0.0,True
