FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,CREATED_UTC,MODIFIED_UTC,SOURCE_ROLE,COPY_STATUS,HYDRATION_STATUS,EXPERIMENT_ID,CANONICAL_ID,SOURCE_EXISTS,SENSITIVE_PATH,RUNTIME_OR_LIBRARY,COPY_OR_PROVENANCE_AUDIT,CROSS_CANONICAL_OVERLAP,OTHER_CANONICAL_MATCHES,DESTINATION_BUCKET,HYDRATION_AUDIT_CLASS,SOURCE_CLUSTER,AUDIT_VERSION
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\01_PROTOCOL\WF1_B_FRESH_CONFIRMATION_SELECTION.txt,WF1_B_FRESH_CONFIRMATION_SELECTION.txt,.txt,382,2026-09-13T23:04:13.5510704Z,2026-09-13T21:27:28.0462835Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,01_PROTOCOL,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\01_PROTOCOL\WF1_B_FRESH_SELECTION_CORRECTION.txt,WF1_B_FRESH_SELECTION_CORRECTION.txt,.txt,515,2026-09-13T23:04:13.5510704Z,2026-09-13T21:29:29.8776694Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,01_PROTOCOL,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\01_PROTOCOL\WF1_B_FRESH_SHARD_14_FREEZE.txt,WF1_B_FRESH_SHARD_14_FREEZE.txt,.txt,564,2026-09-13T23:04:13.5510704Z,2026-09-13T21:38:02.0566985Z,AUTHORITY_OR_FREEZE|COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,01_PROTOCOL,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\00_POST_WF1A_SIGNATURE_FREEZE.json,00_POST_WF1A_SIGNATURE_FREEZE.json,.json,3277,2026-09-13T23:04:13.5510704Z,2026-09-13T21:17:26.3019604Z,AUTHORITY_OR_FREEZE|COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\01_SIGNATURE_FREEZE_SHA256.csv,01_SIGNATURE_FREEZE_SHA256.csv,.csv,2287,2026-09-13T23:04:13.5660757Z,2026-09-13T21:17:26.4408102Z,AUTHORITY_OR_FREEZE|COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\02_SIGNATURE_FREEZE_RECORD.txt,02_SIGNATURE_FREEZE_RECORD.txt,.txt,759,2026-09-13T23:04:13.5660757Z,2026-09-13T21:17:26.4557800Z,AUTHORITY_OR_FREEZE|COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\09_PRIMARY_CONTRASTS.csv,09_PRIMARY_CONTRASTS.csv,.csv,4199,2026-09-13T23:04:13.5660757Z,2026-09-13T20:36:46.0934670Z,COPY_OR_PROVENANCE|RESULT_OR_OUTPUT,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\11_GRAPH_CLASSIFIERS.csv,11_GRAPH_CLASSIFIERS.csv,.csv,363,2026-09-13T23:04:13.5730292Z,2026-09-13T20:37:07.0645124Z,COPY_OR_PROVENANCE|RESULT_OR_OUTPUT,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\12_SURFACE_INVARIANCE_TESTS.csv,12_SURFACE_INVARIANCE_TESTS.csv,.csv,1321,2026-09-13T23:04:13.5750267Z,2026-09-13T20:36:52.8345416Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\16_FINAL_SUMMARY.json,16_FINAL_SUMMARY.json,.json,1674,2026-09-13T23:04:13.5760262Z,2026-09-13T20:37:58.9474340Z,AUTHORITY_OR_FREEZE|COPY_OR_PROVENANCE|RESULT_OR_OUTPUT,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\24_EDGE_CAUSAL_MAP.csv,24_EDGE_CAUSAL_MAP.csv,.csv,8706,2026-09-13T23:04:13.5780248Z,2026-09-13T20:36:23.2685378Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\24A_EDGE_REPLICATION.csv,24A_EDGE_REPLICATION.csv,.csv,2149,2026-09-13T23:04:13.5770257Z,2026-09-13T20:36:23.2705202Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\25_OPERATOR_FIDELITY.csv,25_OPERATOR_FIDELITY.csv,.csv,4114,2026-09-13T23:04:13.5800238Z,2026-09-13T20:36:52.8725254Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\25A_OPERATOR_MANIPULATION_CHECKS.csv,25A_OPERATOR_MANIPULATION_CHECKS.csv,.csv,3140,2026-09-13T23:04:13.5790245Z,2026-09-13T20:37:06.9155846Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\28_MODEL_NATIVE_SUMMARY.csv,28_MODEL_NATIVE_SUMMARY.csv,.csv,8487,2026-09-13T23:04:13.5820227Z,2026-09-13T20:37:58.9250865Z,COPY_OR_PROVENANCE|RESULT_OR_OUTPUT,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\09_PRIMARY_CONTRASTS.csv,09_PRIMARY_CONTRASTS.csv,.csv,4207,2026-09-13T23:04:13.5842307Z,2026-09-13T20:39:20.4091063Z,COPY_OR_PROVENANCE|RESULT_OR_OUTPUT,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\11_GRAPH_CLASSIFIERS.csv,11_GRAPH_CLASSIFIERS.csv,.csv,361,2026-09-13T23:04:13.5852293Z,2026-09-13T20:39:40.5841744Z,COPY_OR_PROVENANCE|RESULT_OR_OUTPUT,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\12_SURFACE_INVARIANCE_TESTS.csv,12_SURFACE_INVARIANCE_TESTS.csv,.csv,1312,2026-09-13T23:04:13.5862277Z,2026-09-13T20:39:27.0970546Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\16_FINAL_SUMMARY.json,16_FINAL_SUMMARY.json,.json,1675,2026-09-13T23:04:13.5872282Z,2026-09-13T20:40:31.7844582Z,AUTHORITY_OR_FREEZE|COPY_OR_PROVENANCE|RESULT_OR_OUTPUT,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\24_EDGE_CAUSAL_MAP.csv,24_EDGE_CAUSAL_MAP.csv,.csv,8698,2026-09-13T23:04:13.5902268Z,2026-09-13T20:38:57.3782396Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\24A_EDGE_REPLICATION.csv,24A_EDGE_REPLICATION.csv,.csv,2147,2026-09-13T23:04:13.5882274Z,2026-09-13T20:38:57.3802242Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\25_OPERATOR_FIDELITY.csv,25_OPERATOR_FIDELITY.csv,.csv,4102,2026-09-13T23:04:13.5922243Z,2026-09-13T20:39:27.1361872Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\25A_OPERATOR_MANIPULATION_CHECKS.csv,25A_OPERATOR_MANIPULATION_CHECKS.csv,.csv,3141,2026-09-13T23:04:13.5912248Z,2026-09-13T20:39:40.4942431Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\28_MODEL_NATIVE_SUMMARY.csv,28_MODEL_NATIVE_SUMMARY.csv,.csv,8437,2026-09-13T23:04:13.5932236Z,2026-09-13T20:40:31.7634699Z,COPY_OR_PROVENANCE|RESULT_OR_OUTPUT,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\01_INSPECT_WILDCHAT_SCHEMA.py,01_INSPECT_WILDCHAT_SCHEMA.py,.py,588,2026-09-13T23:04:13.5972213Z,2026-09-13T21:25:52.0979736Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\BUILD_WF1_B_ADAPTER_R3.py,BUILD_WF1_B_ADAPTER_R3.py,.py,1907,2026-09-13T23:04:13.5982207Z,2026-09-13T21:41:47.5057526Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\__pycache__\RUN_F2_B.cpython-313.pyc,RUN_F2_B.cpython-313.pyc,.pyc,81929,2026-09-13T23:04:13.6411240Z,2026-09-11T20:21:00.0000000Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,True,True,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,EXCLUDE_RUNTIME_OR_LIBRARY,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\F2_B_FROZEN_SPEC.json,F2_B_FROZEN_SPEC.json,.json,1572,2026-09-13T23:04:13.6022193Z,2026-09-11T20:18:40.0000000Z,AUTHORITY_OR_FREEZE|COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_EXPECTED_V2.csv,PARITY_EXPECTED_V2.csv,.csv,8909,2026-09-13T23:04:13.6102146Z,2026-09-11T20:18:40.0000000Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\PARITY_FIXTURES.jsonl,PARITY_FIXTURES.jsonl,.jsonl,2175259,2026-09-13T23:04:13.6112137Z,2026-09-11T20:18:40.0000000Z,COPY_OR_PROVENANCE,LIKELY_COPY_OR_PROVENANCE,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,True,True,EXP-012:CAN-F2-B|EXP-015:CAN-WF1-B,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION,PHASE8B_R2
