SEQUENCE_NO,EXPERIMENT_ID,SOURCE_PATH,DESTINATION_PATH,DESTINATION_BUCKET,POLICY_ORIGIN,SIZE_BYTES,SOURCE_MTIME_NS_BEFORE,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,COPY_STATUS,ERROR
357,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818\00_FINAL_COMPLETENESS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818\00_FINAL_COMPLETENESS.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,233,1789325951124538000,4cd474ca307bf7f944b2eac13331c9d42f46c3aaee12cb56fd532d8932e961ee,4cd474ca307bf7f944b2eac13331c9d42f46c3aaee12cb56fd532d8932e961ee,True,COPIED_AND_VERIFIED,
358,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818\02_FROZEN_RUNNER.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818\02_FROZEN_RUNNER.py,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,124186,1789323724244853000,17c25511463d842b7b312aa3bf31bb31703cb1d2336bcaa6f8d5915bb016a1f2,17c25511463d842b7b312aa3bf31bb31703cb1d2336bcaa6f8d5915bb016a1f2,True,COPIED_AND_VERIFIED,
359,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818\06_FINAL_SOURCE_TREE_SHA256.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818\06_FINAL_SOURCE_TREE_SHA256.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,13545,1789330699959353400,070f667d0b4c9c92f21c34c9cf9122568814e805258c77e7ca82f84d41eef64e,070f667d0b4c9c92f21c34c9cf9122568814e805258c77e7ca82f84d41eef64e,True,COPIED_AND_VERIFIED,
360,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818\07_COLLECTION_FREEZE_SHA256.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\ADJUDICATION\WF1_A_R1_COLLECTION_CLOSED_20260913_231818\07_COLLECTION_FREEZE_SHA256.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,787,1789330700044858200,7bacacbd71e741396f21f8550f3aad56fdadd8c9bbcdac4f868dfaf501e13759,7bacacbd71e741396f21f8550f3aad56fdadd8c9bbcdac4f868dfaf501e13759,True,COPIED_AND_VERIFIED,
361,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020\08_S1_SHA256_MANIFEST.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\ADJUDICATION\WF1_A_R1_SENSITIVITY_S1_MISSINGNESS_20260913_232020\08_S1_SHA256_MANIFEST.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,838,1789330837351877100,990b6feeb6374df503af81a03ceebe327ec9ac288a361ba9e4a33ab056467537,990b6feeb6374df503af81a03ceebe327ec9ac288a361ba9e4a33ab056467537,True,COPIED_AND_VERIFIED,
362,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\06_S2_SHA256_MANIFEST.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\06_S2_SHA256_MANIFEST.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,5157,1789332032294667300,04a84f6fc3b06908e9846ee3fe08cb0ef1921ee1578f4357e3bd7798f48e44a6,04a84f6fc3b06908e9846ee3fe08cb0ef1921ee1578f4357e3bd7798f48e44a6,True,COPIED_AND_VERIFIED,
363,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\DIAGNOSTIC\WF1_A_INTERRUPTED_STATE_SHA256_20260913_134110.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\DIAGNOSTIC\WF1_A_INTERRUPTED_STATE_SHA256_20260913_134110.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,2928,1789296071805421200,ecc61e8e55fc01b27705442138816e139b48dfc62514a91bd4b68a66c7d3c8e8,ecc61e8e55fc01b27705442138816e139b48dfc62514a91bd4b68a66c7d3c8e8,True,COPIED_AND_VERIFIED,
364,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\FREEZE\WF1_A_V12_R_PREREGISTRATION_SHA256.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\FREEZE\WF1_A_V12_R_PREREGISTRATION_SHA256.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,387,1789222266000000000,6b64af3577291ee4e84a50c970a7980e3537f71cb79f14541ca20d6577437fc9,6b64af3577291ee4e84a50c970a7980e3537f71cb79f14541ca20d6577437fc9,True,COPIED_AND_VERIFIED,
365,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\00_WF1_A_INPUT_SHA256.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\INPUTS\00_WF1_A_INPUT_SHA256.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,3312,1789232608022475700,5fa2f25a09b39d0cab0095cec6f0f7470c042f9f64711e5324244d28a8d4ce07,5fa2f25a09b39d0cab0095cec6f0f7470c042f9f64711e5324244d28a8d4ce07,True,COPIED_AND_VERIFIED,
366,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_FREEZE\00_V12_FREEZE_RECORD.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\INPUTS\V12_ORIGINAL_FREEZE\00_V12_FREEZE_RECORD.txt,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,969,1789225198690217700,352b5055aa16ca746568a36678e9fbf535d522f58d3eb6d15cb9c450f3b3ed71,352b5055aa16ca746568a36678e9fbf535d522f58d3eb6d15cb9c450f3b3ed71,True,COPIED_AND_VERIFIED,
367,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00_FROZEN_RUNNER.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\INPUTS\V12_ORIGINAL_RESULTS\00_FROZEN_RUNNER.py,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,124801,1789224807621499700,b9a293af98edbf774c6912691e2a00cd4042df93bbb50db31bc8540e119337e7,b9a293af98edbf774c6912691e2a00cd4042df93bbb50db31bc8540e119337e7,True,COPIED_AND_VERIFIED,
368,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00_RUNNER_SHA256.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\INPUTS\V12_ORIGINAL_RESULTS\00_RUNNER_SHA256.txt,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,66,1789224807622482400,41503608c6eeb9811c942237a29864906630b1d68508335b19b452169e38ba8a,41503608c6eeb9811c942237a29864906630b1d68508335b19b452169e38ba8a,True,COPIED_AND_VERIFIED,
369,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00A_VALID_TEXT_COMPLETENESS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\INPUTS\V12_ORIGINAL_RESULTS\00A_VALID_TEXT_COMPLETENESS.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,232,1789225097557332600,3551c77f6ad20ee440e05995baa0c499ac9ab1860dbbec8bcc30271d9dc7188d,3551c77f6ad20ee440e05995baa0c499ac9ab1860dbbec8bcc30271d9dc7188d,True,COPIED_AND_VERIFIED,
370,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\03_FROZEN_SPECIFICATION.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\INPUTS\V12_ORIGINAL_RESULTS\03_FROZEN_SPECIFICATION.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,4970,1789224807622482400,2084603701592c9a3c5a6a9c950d1669c1c6228025ba2d256cdd4140c313f6a2,2084603701592c9a3c5a6a9c950d1669c1c6228025ba2d256cdd4140c313f6a2,True,COPIED_AND_VERIFIED,
371,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\04_FROZEN_SPECIFICATION_SHA256.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\INPUTS\V12_ORIGINAL_RESULTS\04_FROZEN_SPECIFICATION_SHA256.txt,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,66,1789224807623481900,a3588e8222d90207939105214626662da0a5221d72e019d86ee8153c2eb3b772,a3588e8222d90207939105214626662da0a5221d72e019d86ee8153c2eb3b772,True,COPIED_AND_VERIFIED,
372,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\05_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\INPUTS\V12_ORIGINAL_RESULTS\05_FROZEN_PROMPTS.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,7673196,1789224847337578900,56dc789a9809ad63d7f5d2961dbc5c2de5e27ee7cb45419a24019b79387de6a7,56dc789a9809ad63d7f5d2961dbc5c2de5e27ee7cb45419a24019b79387de6a7,True,COPIED_AND_VERIFIED,
373,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\26_NATIVE_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\INPUTS\V12_ORIGINAL_RESULTS\26_NATIVE_FROZEN_PROMPTS.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,165400,1789224847363564400,d3dfb7ee3a5f603fad2bba37fc6dd339c0c0f2653b8339a7dac6ff379632d843,d3dfb7ee3a5f603fad2bba37fc6dd339c0c0f2653b8339a7dac6ff379632d843,True,COPIED_AND_VERIFIED,
374,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\INPUTS\V12_ORIGINAL_RESULTS\V12_FINAL_FROZEN_ADJUDICATION_RESULTS.zip,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,153553,1789227046626872600,959f59da9ee5f878bf0f6a3fdc99e3302cf40a02c0f1d1dc3823290098adb743,959f59da9ee5f878bf0f6a3fdc99e3302cf40a02c0f1d1dc3823290098adb743,True,COPIED_AND_VERIFIED,
375,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00_FROZEN_RUNNER.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\OUTPUT\00_FROZEN_RUNNER.py,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,124186,1789323724244853000,17c25511463d842b7b312aa3bf31bb31703cb1d2336bcaa6f8d5915bb016a1f2,17c25511463d842b7b312aa3bf31bb31703cb1d2336bcaa6f8d5915bb016a1f2,True,COPIED_AND_VERIFIED,
376,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00_RUNNER_SHA256.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\OUTPUT\00_RUNNER_SHA256.txt,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,66,1789323724245852300,7ae49e94b05572e3d53a7e3c9d3e85212c573a6758d42903e65dda5d61ff71b0,7ae49e94b05572e3d53a7e3c9d3e85212c573a6758d42903e65dda5d61ff71b0,True,COPIED_AND_VERIFIED,
377,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00A_VALID_TEXT_COMPLETENESS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\OUTPUT\00A_VALID_TEXT_COMPLETENESS.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,233,1789325951124538000,4cd474ca307bf7f944b2eac13331c9d42f46c3aaee12cb56fd532d8932e961ee,4cd474ca307bf7f944b2eac13331c9d42f46c3aaee12cb56fd532d8932e961ee,True,COPIED_AND_VERIFIED,
378,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\03_FROZEN_SPECIFICATION.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\OUTPUT\03_FROZEN_SPECIFICATION.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,5888,1789323724246851900,08cd747e5d12ed1adda61e1c707801235fc566ddf2116c84501d748f6925a613,08cd747e5d12ed1adda61e1c707801235fc566ddf2116c84501d748f6925a613,True,COPIED_AND_VERIFIED,
379,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\04_FROZEN_SPECIFICATION_SHA256.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\OUTPUT\04_FROZEN_SPECIFICATION_SHA256.txt,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,66,1789323724246851900,8bec44aa40e9f17a11f894a81fd6080874f79f36850df76cb51ef6979228d692,8bec44aa40e9f17a11f894a81fd6080874f79f36850df76cb51ef6979228d692,True,COPIED_AND_VERIFIED,
380,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\05_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\OUTPUT\05_FROZEN_PROMPTS.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,7879757,1789323766799055300,c540a97e7b38bd859a1d7944cfb27362b8b28ab9719858b1f588b7c3dbf02bf5,c540a97e7b38bd859a1d7944cfb27362b8b28ab9719858b1f588b7c3dbf02bf5,True,COPIED_AND_VERIFIED,
381,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\26_NATIVE_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\OUTPUT\26_NATIVE_FROZEN_PROMPTS.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,165400,1789323766830020100,6933948e2a89fb84d43be57f9c067f651ef8e453f1a2d52a480f283e41e489cc,6933948e2a89fb84d43be57f9c067f651ef8e453f1a2d52a480f283e41e489cc,True,COPIED_AND_VERIFIED,
382,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\00_FROZEN_RUNNER.py,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\PROTOCOL\PREFLIGHT_FREEZE\00_FROZEN_RUNNER.py,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,124186,1789233301844187100,17c25511463d842b7b312aa3bf31bb31703cb1d2336bcaa6f8d5915bb016a1f2,17c25511463d842b7b312aa3bf31bb31703cb1d2336bcaa6f8d5915bb016a1f2,True,COPIED_AND_VERIFIED,
383,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\00_PREFLIGHT_FREEZE_RECORD.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\PROTOCOL\PREFLIGHT_FREEZE\00_PREFLIGHT_FREEZE_RECORD.txt,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,701,1789233394234135200,3d78c3d83a54f05044fe9ba3d1e36f0c3b5094d1595853ee72081bd5f837cea6,3d78c3d83a54f05044fe9ba3d1e36f0c3b5094d1595853ee72081bd5f837cea6,True,COPIED_AND_VERIFIED,
384,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\00_PREFLIGHT_FREEZE_SHA256.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\PROTOCOL\PREFLIGHT_FREEZE\00_PREFLIGHT_FREEZE_SHA256.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,967,1789233392908866300,40b4bcae75eb6c9db8c50ad1310a561da0c7049f62b353fb28d2b65998b4e54f,40b4bcae75eb6c9db8c50ad1310a561da0c7049f62b353fb28d2b65998b4e54f,True,COPIED_AND_VERIFIED,
385,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\00_RUNNER_SHA256.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\PROTOCOL\PREFLIGHT_FREEZE\00_RUNNER_SHA256.txt,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,66,1789233301845165800,7ae49e94b05572e3d53a7e3c9d3e85212c573a6758d42903e65dda5d61ff71b0,7ae49e94b05572e3d53a7e3c9d3e85212c573a6758d42903e65dda5d61ff71b0,True,COPIED_AND_VERIFIED,
386,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\03_FROZEN_SPECIFICATION.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\PROTOCOL\PREFLIGHT_FREEZE\03_FROZEN_SPECIFICATION.json,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,5888,1789233301846165200,08cd747e5d12ed1adda61e1c707801235fc566ddf2116c84501d748f6925a613,08cd747e5d12ed1adda61e1c707801235fc566ddf2116c84501d748f6925a613,True,COPIED_AND_VERIFIED,
387,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\04_FROZEN_SPECIFICATION_SHA256.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\PROTOCOL\PREFLIGHT_FREEZE\04_FROZEN_SPECIFICATION_SHA256.txt,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,66,1789233301846165200,8bec44aa40e9f17a11f894a81fd6080874f79f36850df76cb51ef6979228d692,8bec44aa40e9f17a11f894a81fd6080874f79f36850df76cb51ef6979228d692,True,COPIED_AND_VERIFIED,
388,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\05_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\PROTOCOL\PREFLIGHT_FREEZE\05_FROZEN_PROMPTS.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,7879757,1789233301809981700,c540a97e7b38bd859a1d7944cfb27362b8b28ab9719858b1f588b7c3dbf02bf5,c540a97e7b38bd859a1d7944cfb27362b8b28ab9719858b1f588b7c3dbf02bf5,True,COPIED_AND_VERIFIED,
389,EXP-014,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\PREFLIGHT_FREEZE\26_NATIVE_FROZEN_PROMPTS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\031_EXP-014__WF1_A_Corrective_Causal_Topology\09_FREEZE\SOURCE\PROTOCOL\PREFLIGHT_FREEZE\26_NATIVE_FROZEN_PROMPTS.csv,09_FREEZE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY,165400,1789233301838190600,6933948e2a89fb84d43be57f9c067f651ef8e453f1a2d52a480f283e41e489cc,6933948e2a89fb84d43be57f9c067f651ef8e453f1a2d52a480f283e41e489cc,True,COPIED_AND_VERIFIED,
