FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,CREATED_UTC,MODIFIED_UTC,SOURCE_ROLE,COPY_STATUS,HYDRATION_STATUS,EXPERIMENT_ID,CANONICAL_ID,SOURCE_EXISTS,SENSITIVE_PATH,RUNTIME_OR_LIBRARY,COPY_OR_PROVENANCE_AUDIT,CROSS_CANONICAL_OVERLAP,OTHER_CANONICAL_MATCHES,DESTINATION_BUCKET,HYDRATION_AUDIT_CLASS,SOURCE_CLUSTER,AUDIT_VERSION,PHASE8C_POLICY_NAME,IN_AUTHORITATIVE_ROOT,EXCLUDED_ROOT_MATCH,CROSS_OVERRIDE,PHASE8C_DECISION
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\LINEAGE_EXTERNAL_PERCENTILE_SUMMARY.csv,LINEAGE_EXTERNAL_PERCENTILE_SUMMARY.csv,.csv,213,2026-09-11T21:22:13.2277629Z,2026-09-11T21:22:13.2287623Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\06_RARITY_TAILS\LINEAGE_EXTERNAL_PERCENTILES.csv,LINEAGE_EXTERNAL_PERCENTILES.csv,.csv,25697,2026-09-11T21:22:13.2188846Z,2026-09-11T21:22:13.2212788Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_CALIBRATION_GATE.csv,CEM_CALIBRATION_GATE.csv,.csv,245,2026-09-11T21:22:13.5734618Z,2026-09-11T21:22:13.5744605Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_CONDITIONAL_RESULTS.csv,CEM_CONDITIONAL_RESULTS.csv,.csv,446,2026-09-11T21:22:13.5684665Z,2026-09-11T21:22:13.5684665Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_PER_LINEAGE_RESULTS.csv,CEM_PER_LINEAGE_RESULTS.csv,.csv,10449,2026-09-11T21:22:13.5704662Z,2026-09-11T21:22:13.5714627Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\CEM_WEIGHTED_BALANCE.csv,CEM_WEIGHTED_BALANCE.csv,.csv,110,2026-09-11T21:22:13.3108693Z,2026-09-11T21:22:13.3118686Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\EXTERNAL_LANGUAGE_DISTRIBUTION.csv,EXTERNAL_LANGUAGE_DISTRIBUTION.csv,.csv,476,2026-09-11T21:22:13.5794579Z,2026-09-11T21:22:13.5804569Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\07_NUISANCE_CONTROL\EXTERNAL_MODEL_DISTRIBUTION.csv,EXTERNAL_MODEL_DISTRIBUTION.csv,.csv,90,2026-09-11T21:22:13.5784588Z,2026-09-11T21:22:13.5794579Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\08_NEAREST_CONTROLS\TOP250_R1_EXTERNAL.csv,TOP250_R1_EXTERNAL.csv,.csv,44062,2026-09-11T21:22:13.2397556Z,2026-09-11T21:22:13.2427534Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\08_NEAREST_CONTROLS\TOP250_SURFACE_FREE_EXTERNAL.csv,TOP250_SURFACE_FREE_EXTERNAL.csv,.csv,46096,2026-09-11T21:22:13.2327598Z,2026-09-11T21:22:13.2357575Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-011,CAN-F2-EXTERNAL,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY,PHASE8B_R2,F2 - External Population Rarity,True,False,False,SELECT_AUTHORITATIVE_SOURCE
