FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,CREATED_UTC,MODIFIED_UTC,SOURCE_ROLE,COPY_STATUS,HYDRATION_STATUS,EXPERIMENT_ID,CANONICAL_ID,SOURCE_EXISTS,SENSITIVE_PATH,RUNTIME_OR_LIBRARY,COPY_OR_PROVENANCE_AUDIT,CROSS_CANONICAL_OVERLAP,OTHER_CANONICAL_MATCHES,DESTINATION_BUCKET,HYDRATION_AUDIT_CLASS,SOURCE_CLUSTER,AUDIT_VERSION
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\03_CLUSTER_CURVES_NO_FORCED_K\HOLDOUT_CLUSTER_CURVE_NO_FORCED_K.csv,HOLDOUT_CLUSTER_CURVE_NO_FORCED_K.csv,.csv,1279,2026-09-11T22:07:25.5393796Z,2026-09-11T17:11:14.8326267Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\03_CLUSTER_CURVES_NO_FORCED_K\VALIDATION_CLUSTER_CURVE_NO_FORCED_K.csv,VALIDATION_CLUSTER_CURVE_NO_FORCED_K.csv,.csv,1280,2026-09-11T22:07:25.5556606Z,2026-09-11T17:08:22.0728297Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\05_POSTFREEZE_NUISANCE_AUDIT\COMPLETE_CONTINUOUS_FEATURE_NUISANCE_PREDICTABILITY.csv,COMPLETE_CONTINUOUS_FEATURE_NUISANCE_PREDICTABILITY.csv,.csv,1021,2026-09-11T22:07:25.5734681Z,2026-09-11T17:11:34.4376204Z,AUTHORITY_OR_FREEZE|RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\05_POSTFREEZE_NUISANCE_AUDIT\WITHIN_PROVIDER_GENERIC_DEPENDENCE.csv,WITHIN_PROVIDER_GENERIC_DEPENDENCE.csv,.csv,378,2026-09-11T22:07:25.5751062Z,2026-09-11T17:11:44.1387298Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\06_PLANTED_V12_GRAPH_CALIBRATION\PLANTED_V12_GRAPH_CALIBRATION_RESULT.csv,PLANTED_V12_GRAPH_CALIBRATION_RESULT.csv,.csv,159,2026-09-11T22:07:25.5781077Z,2026-09-11T17:11:54.3634677Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\06_PLANTED_V12_GRAPH_CALIBRATION\PLANTED_V12_GRAPH_DATA.csv,PLANTED_V12_GRAPH_DATA.csv,.csv,820336,2026-09-11T22:07:25.5791051Z,2026-09-11T17:11:54.3614551Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\07_NO_SILENT_OMISSION\NO_SILENT_OMISSION_LEDGER.csv,NO_SILENT_OMISSION_LEDGER.csv,.csv,1150,2026-09-11T22:07:25.5880561Z,2026-09-11T17:11:54.3664700Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\08_FROZEN_MODELS\FROZEN_PIPELINE.joblib,FROZEN_PIPELINE.joblib,.joblib,63793134,2026-09-11T22:07:25.5900515Z,2026-09-11T17:08:26.7411114Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\F1_DEV_LMARENA_BLIND_R3_HARDENED_COMPLETE.zip,F1_DEV_LMARENA_BLIND_R3_HARDENED_COMPLETE.zip,.zip,126305888,2026-09-11T22:07:24.7010565Z,2026-09-11T17:25:49.3665661Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\F1_DEV_LMARENA_BLIND_R3_HARDENED_RESULTS.zip,F1_DEV_LMARENA_BLIND_R3_HARDENED_RESULTS.zip,.zip,63138359,2026-09-11T22:07:25.2753184Z,2026-09-11T17:11:59.1677075Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\F1_DEV_R3_COMPLETE.marker,F1_DEV_R3_COMPLETE.marker,.marker,134,2026-09-11T22:07:25.3567185Z,2026-09-11T17:11:54.6948847Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\RUN_F1_DEV_LMARENA_BLIND_R3_HARDENED.py,RUN_F1_DEV_LMARENA_BLIND_R3_HARDENED.py,.py,24669,2026-09-11T22:07:25.4063460Z,2026-09-11T14:02:16.0000000Z,RUNNER,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,03_RUNNER,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\RUN_F1_DEV_LMARENA_BLIND_R3_HARDENED.ps1,RUN_F1_DEV_LMARENA_BLIND_R3_HARDENED.ps1,.ps1,1314,2026-09-11T22:07:25.3751390Z,2026-09-11T14:02:16.0000000Z,RUNNER,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,03_RUNNER,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\__pycache__\RUN_F1_DEV_R4_V12_GRAPH_CALIBRATION.cpython-313.pyc,RUN_F1_DEV_R4_V12_GRAPH_CALIBRATION.cpython-313.pyc,.pyc,29291,2026-09-11T22:07:25.8656839Z,2026-09-11T17:51:04.3892562Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,True,True,False,,UNCLASSIFIED,EXCLUDE_RUNTIME_OR_LIBRARY,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\COMPLETE_PACKAGE_SHA256_MANIFEST.csv,COMPLETE_PACKAGE_SHA256_MANIFEST.csv,.csv,2423,2026-09-11T22:07:25.8293236Z,2026-09-11T17:47:46.2589957Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\ENVIRONMENT.json,ENVIRONMENT.json,.json,280,2026-09-11T22:07:25.8328529Z,2026-09-11T17:47:41.1911517Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\FINAL_ZIP_SHA256.txt,FINAL_ZIP_SHA256.txt,.txt,66,2026-09-11T22:07:25.8334554Z,2026-09-11T17:47:47.3991261Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\OUTPUT_SHA256_MANIFEST.csv,OUTPUT_SHA256_MANIFEST.csv,.csv,1984,2026-09-11T22:07:25.8354608Z,2026-09-11T17:47:41.3381851Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\POWERSHELL_RUNNER_SHA256.txt,POWERSHELL_RUNNER_SHA256.txt,.txt,66,2026-09-11T22:07:25.8374560Z,2026-09-11T17:47:46.1389769Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\R4_SUMMARY.json,R4_SUMMARY.json,.json,3204,2026-09-11T22:07:25.8384562Z,2026-09-11T17:47:41.2066167Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\00_MANIFEST\R4_SUMMARY.txt,R4_SUMMARY.txt,.txt,1821,2026-09-11T22:07:25.8404552Z,2026-09-11T17:47:41.2164911Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\01_EXTRACTOR_UNIT_TESTS\EXTRACTOR_UNIT_TESTS.csv,EXTRACTOR_UNIT_TESTS.csv,.csv,383,2026-09-11T22:07:25.8424542Z,2026-09-11T17:47:16.1376905Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\02_AUTHENTIC_EDGE_PERTURBATIONS\AUTHENTIC_V12_EDGE_PERTURBATIONS.csv,AUTHENTIC_V12_EDGE_PERTURBATIONS.csv,.csv,81937,2026-09-11T22:07:25.8454516Z,2026-09-11T17:47:19.6238879Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\02_AUTHENTIC_EDGE_PERTURBATIONS\AUTHENTIC_V12_PER_EDGE_DETECTION.csv,AUTHENTIC_V12_PER_EDGE_DETECTION.csv,.csv,1460,2026-09-11T22:07:25.8494499Z,2026-09-11T17:47:19.6509095Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\02_AUTHENTIC_EDGE_PERTURBATIONS\AUTHENTIC_V12_PERTURBATION_SUMMARY.csv,AUTHENTIC_V12_PERTURBATION_SUMMARY.csv,.csv,272,2026-09-11T22:07:25.8474505Z,2026-09-11T17:47:19.6376468Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,05_OUTPUTS,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\03_CROSS_TOPOLOGY_GENERALIZATION\CROSS_TOPOLOGY_DATA.parquet,CROSS_TOPOLOGY_DATA.parquet,.parquet,77099,2026-09-11T22:07:25.8514493Z,2026-09-11T17:47:37.2843262Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,06_DIAGNOSTIC,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\03_CROSS_TOPOLOGY_GENERALIZATION\CROSS_TOPOLOGY_GENERALIZATION_RESULT.csv,CROSS_TOPOLOGY_GENERALIZATION_RESULT.csv,.csv,228,2026-09-11T22:07:25.8543369Z,2026-09-11T17:47:38.2806729Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,06_DIAGNOSTIC,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\04_LEAVE_FAMILY_OUT\LEAVE_PERTURBATION_FAMILY_OUT.csv,LEAVE_PERTURBATION_FAMILY_OUT.csv,.csv,221,2026-09-11T22:07:25.8563383Z,2026-09-11T17:47:41.1569584Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\05_NO_SILENT_OMISSION\NO_SILENT_OMISSION_LEDGER.csv,NO_SILENT_OMISSION_LEDGER.csv,.csv,1304,2026-09-11T22:07:25.8593343Z,2026-09-11T17:47:41.1589490Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\06_FROZEN_MODELS\CROSS_TOPOLOGY_CLASSIFIER.joblib,CROSS_TOPOLOGY_CLASSIFIER.joblib,.joblib,264696,2026-09-11T22:07:25.8614870Z,2026-09-11T17:47:38.4345281Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,06_DIAGNOSTIC,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\F1_DEV_R4_COMPLETE.marker,F1_DEV_R4_COMPLETE.marker,.marker,133,2026-09-11T22:07:25.8173200Z,2026-09-11T17:47:41.3391849Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\F1_DEV_R4_V12_GRAPH_CALIBRATION_COMPLETE.zip,F1_DEV_R4_V12_GRAPH_CALIBRATION_COMPLETE.zip,.zip,382917,2026-09-11T22:07:25.8183280Z,2026-09-11T17:47:47.3776761Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\F1_DEV_R4_V12_GRAPH_CALIBRATION_RUNNER.zip,F1_DEV_R4_V12_GRAPH_CALIBRATION_RUNNER.zip,.zip,8113,2026-09-11T22:07:25.8203235Z,2026-09-11T17:29:03.7127166Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,08_PACKAGE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\RUN_F1_DEV_R4_V12_GRAPH_CALIBRATION.py,RUN_F1_DEV_R4_V12_GRAPH_CALIBRATION.py,.py,21031,2026-09-11T22:07:25.8253213Z,2026-09-11T14:27:34.0000000Z,RUNNER,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,03_RUNNER,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\RUN_F1_DEV_R4_V12_GRAPH_CALIBRATION.ps1,RUN_F1_DEV_R4_V12_GRAPH_CALIBRATION.ps1,.ps1,2191,2026-09-11T22:07:25.8243197Z,2026-09-11T14:27:34.0000000Z,RUNNER,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,03_RUNNER,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\__pycache__\RUN_F1_DEV_R5_V12_SPECIFICITY_OPERATOR.cpython-313.pyc,RUN_F1_DEV_R5_V12_SPECIFICITY_OPERATOR.cpython-313.pyc,.pyc,36836,2026-09-11T22:07:25.9336461Z,2026-09-11T18:04:43.2113341Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,True,True,False,,UNCLASSIFIED,EXCLUDE_RUNTIME_OR_LIBRARY,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\00_MANIFEST\AUTHENTIC_V12_FROZEN_SIGNATURE.csv,AUTHENTIC_V12_FROZEN_SIGNATURE.csv,.csv,752,2026-09-11T22:07:25.8846756Z,2026-09-11T18:06:57.4598039Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\00_MANIFEST\ENVIRONMENT.json,ENVIRONMENT.json,.json,280,2026-09-11T22:07:25.8866736Z,2026-09-11T18:06:57.5832568Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,UNCLASSIFIED,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\00_MANIFEST\FINAL_ZIP_SHA256.txt,FINAL_ZIP_SHA256.txt,.txt,66,2026-09-11T22:07:25.8886758Z,2026-09-11T18:06:59.8785947Z,AUTHORITY_OR_FREEZE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-012,CAN-F2-B,True,False,False,True,False,,09_FREEZE,REFERENCE_COPY_OR_PROVENANCE,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY,PHASE8B_R2
