source_family,artifact_classes,score,size_bytes,modified_utc,content_terms,path
UNRESOLVED,,4,3429,2026-09-10T20:28:46+00:00,classifier|feature|holdout|prospective,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V6_STRUCTURAL_FINGERPRINT_VECTOR\03_FROZEN_SPECIFICATION.json
UNRESOLVED,CONTEXT_OR_ID_MAP,4,2206537,2026-09-10T20:28:46+00:00,surface,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V6_STRUCTURAL_FINGERPRINT_VECTOR\05_FROZEN_PROMPTS.csv
UNRESOLVED,FROZEN_DETECTOR,4,198,2026-09-10T21:20:18+00:00,holdout,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V6_STRUCTURAL_FINGERPRINT_VECTOR\11_FINGERPRINT_CLASSIFIER.csv
UNRESOLVED,PROVIDER_OR_MODEL_PRIOR,4,4441,2026-09-10T21:33:36+00:00,surface,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\08_MODEL_CONDITION_RESULTS.csv
UNRESOLVED,CONTROL_SUBSET,4,8690,2026-09-10T20:42:54+00:00,prospective,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\03_FROZEN_SPECIFICATION.json
UNRESOLVED,CONTEXT_OR_ID_MAP,4,2633737,2026-09-10T21:03:08+00:00,surface,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\05_FROZEN_PROMPTS.csv
UNRESOLVED,FEATURE_CONTRACT,4,1066649,2026-09-10T21:21:54+00:00,surface,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\06_RESPONSE_FEATURES.csv
UNRESOLVED,CONTROL_SUBSET,4,856,2026-09-10T21:22:08+00:00,surface,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\12_DAMAGE_CONTROLS.csv
V11,,4,319,2026-09-10T22:55:23.068001+00:00,feature,C:\RSOS\V11_STRUCTURAL_METRIC_REPAIR\V6_CLEAN\00A_VALID_TEXT_COMPLETENESS.json
V11,,4,967,2026-09-10T22:55:14.385911+00:00,holdout,C:\RSOS\V11_STRUCTURAL_METRIC_REPAIR\V6_CLEAN\10_SPLIT_REPLICATION.csv
V11,,4,1383,2026-09-10T22:55:18.919847+00:00,feature,C:\RSOS\V11_STRUCTURAL_METRIC_REPAIR\V6_CLEAN\13_TOKEN_LATENCY_EFFECTS.csv
V11,,4,975,2026-09-10T21:20:17.315376+00:00,holdout,C:\RSOS\V11_STRUCTURAL_METRIC_REPAIR\V6_ORIGINAL\10_SPLIT_REPLICATION.csv
V11,,4,1368,2026-09-10T21:20:23.346933+00:00,feature,C:\RSOS\V11_STRUCTURAL_METRIC_REPAIR\V6_ORIGINAL\13_TOKEN_LATENCY_EFFECTS.csv
V12,,4,104,2026-09-11T15:55:35.384545+00:00,holdout,C:\RSOS\RSOS_TRAINING_DATA_V12_V18_COMPARISON\02_V12_RELATIONAL_TOPOLOGY\V12_CAUSAL_EDGE_MAP.csv
V12|WF1-A,,4,1490,2026-09-12T14:10:48+00:00,holdout,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PROTOCOL\WF1_A_V12_R_PREREGISTRATION.json
V12|WF1-A|WF1-B,,4,1490,2026-09-12T14:10:48+00:00,holdout,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_A\PROTOCOL\WF1_A_V12_R_PREREGISTRATION.json
V12|WF1-A|WF1-B,,4,586,2026-09-13T21:15:24.284369+00:00,adjudication,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\05_COMMANDS\00_CREATE_WF1_B_FOLDER_STRUCTURE.ps1
V12|WF1-A|WF1-B,,4,7708,2026-09-13T21:41:53.462557+00:00,feature,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\train-00014-of-00086_SCHEMA.json
V12|WF1-A|WF1-B,,4,3068,2026-09-13T21:56:05.821026+00:00,threshold,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\FRESH_SHARD14_CONFIRMATION_R3\04_WINDOWS\WINDOW_EXTERNAL_RARITY.csv
V12|WF1-A|WF1-B,,4,68803,2026-09-13T21:56:05.300736+00:00,operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\FRESH_SHARD14_CONFIRMATION_R3\06_NEAREST\NEAREST250_MAHALANOBIS.csv
V12|WF1-A|WF1-B,,4,68808,2026-09-13T21:56:05.311751+00:00,operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\PUBLICATION\WF1_A_WF1_B_GITHUB_PROVENANCE_PACKAGE_v1\WF1_B_EXTERNAL_POPULATION_PARQUET\FRESH_SHARD14_CONFIRMATION_R3\06_NEAREST\NEAREST250_STRICT_COMPOSITE.csv
V12|WF1-A|WF1-B,,4,586,2026-09-13T21:15:24.284369+00:00,adjudication,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\05_COMMANDS\00_CREATE_WF1_B_FOLDER_STRUCTURE.ps1
V12|WF1-A|WF1-B,,4,7708,2026-09-13T21:41:53.462557+00:00,feature,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\train-00014-of-00086_SCHEMA.json
V12|WF1-A|WF1-B,,4,3068,2026-09-13T21:56:05.821026+00:00,threshold,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\04_WINDOWS\WINDOW_EXTERNAL_RARITY.csv
V12|WF1-A|WF1-B,,4,68803,2026-09-13T21:56:05.300736+00:00,operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\06_NEAREST\NEAREST250_MAHALANOBIS.csv
V12|WF1-A|WF1-B,,4,68808,2026-09-13T21:56:05.311751+00:00,operator,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\06_NEAREST\NEAREST250_STRICT_COMPOSITE.csv
F1,,3,518003991,2026-09-11T20:48:11.376228+00:00,,C:\RSOS\F1_FINAL_COMPLETE_LOCAL.zip
F1,,3,518003991,2026-09-11T20:48:11.376228+00:00,,C:\RSOS\H1_INPUTS\F1_FINAL_COMPLETE_LOCAL.zip
F1,,3,8866564,2026-09-11T16:27:46.466286+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R1\02_BLIND_DISCOVERY\F1_BLIND_U_ASSIGNMENTS.csv
F1,,3,3940837,2026-09-11T16:27:45.794455+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R1\02_BLIND_DISCOVERY\F1_BLIND_U_ASSIGNMENTS.parquet
F1,,3,970,2026-09-11T16:27:43.412602+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R1\02_BLIND_DISCOVERY\F1_CLUSTER_MODEL_SELECTION.csv
F1,,3,785,2026-09-11T16:27:46.466286+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R1\02_BLIND_DISCOVERY\F1_U_CENTROIDS.csv
F1,,3,11798185,2026-09-11T16:27:50.777506+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R1\F1_DEV_LMARENA_BLIND_R1.zip
F1,,3,125986400,2026-09-11T16:53:46.616157+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R2_HARDENED\F1_DEV_LMARENA_BLIND_R2_HARDENED_RESULTS.zip
F1,,3,1280,2026-09-11T17:08:22.072830+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R3_HARDENED\03_CLUSTER_CURVES_NO_FORCED_K\VALIDATION_CLUSTER_CURVE_NO_FORCED_K.csv
F1,,3,63793134,2026-09-11T17:08:26.741112+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R3_HARDENED\08_FROZEN_MODELS\FROZEN_PIPELINE.joblib
F1,,3,126305888,2026-09-11T17:25:49.366566+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R3_HARDENED\F1_DEV_LMARENA_BLIND_R3_HARDENED_COMPLETE.zip
F1,,3,63138359,2026-09-11T17:11:59.167707+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R3_HARDENED\F1_DEV_LMARENA_BLIND_R3_HARDENED_RESULTS.zip
F1,,3,1314,2026-09-11T14:02:16+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R3_HARDENED\RUN_F1_DEV_LMARENA_BLIND_R3_HARDENED.ps1
F1,,3,10374,2026-09-11T20:36:58.764763+00:00,,C:\RSOS\Training data\F1_FINAL_METADATA_ONLY.zip
F1,,3,1309,2026-09-11T13:42:56+00:00,,C:\RSOS\Training data\RUN_F1_DEV_LMARENA_BLIND_R2_HARDENED.ps1
F1,,3,1314,2026-09-11T14:02:16+00:00,,C:\RSOS\Training data\RUN_F1_DEV_LMARENA_BLIND_R3_HARDENED.ps1
F1|F2,,3,8866564,2026-09-11T16:27:46.466286+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R1\02_BLIND_DISCOVERY\F1_BLIND_U_ASSIGNMENTS.csv
F1|F2,,3,3940837,2026-09-11T16:27:45.794455+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R1\02_BLIND_DISCOVERY\F1_BLIND_U_ASSIGNMENTS.parquet
F1|F2,,3,970,2026-09-11T16:27:43.412602+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R1\02_BLIND_DISCOVERY\F1_CLUSTER_MODEL_SELECTION.csv
F1|F2,,3,785,2026-09-11T16:27:46.466286+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R1\02_BLIND_DISCOVERY\F1_U_CENTROIDS.csv
F1|F2,,3,11798185,2026-09-11T16:27:50.777506+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R1\F1_DEV_LMARENA_BLIND_R1.zip
F1|F2,,3,125986400,2026-09-11T16:53:46.616157+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R2_HARDENED\F1_DEV_LMARENA_BLIND_R2_HARDENED_RESULTS.zip
F1|F2,,3,1280,2026-09-11T17:08:22.072830+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\03_CLUSTER_CURVES_NO_FORCED_K\VALIDATION_CLUSTER_CURVE_NO_FORCED_K.csv
F1|F2,,3,63793134,2026-09-11T17:08:26.741112+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\08_FROZEN_MODELS\FROZEN_PIPELINE.joblib
F1|F2,,3,126305888,2026-09-11T17:25:49.366566+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\F1_DEV_LMARENA_BLIND_R3_HARDENED_COMPLETE.zip
F1|F2,,3,63138359,2026-09-11T17:11:59.167707+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\F1_DEV_LMARENA_BLIND_R3_HARDENED_RESULTS.zip
F1|F2,,3,1314,2026-09-11T14:02:16+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\RUN_F1_DEV_LMARENA_BLIND_R3_HARDENED.ps1
F1|F2,,3,2110934,2026-09-11T19:43:24.420424+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\BR1\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip
F1|F2,,3,970,2026-09-11T16:27:43.412602+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R1\02_BLIND_DISCOVERY\F1_CLUSTER_MODEL_SELECTION.csv
F1|F2,,3,785,2026-09-11T16:27:46.466286+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R1\02_BLIND_DISCOVERY\F1_U_CENTROIDS.csv
F1|F2,,3,1280,2026-09-11T17:08:22.072830+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R3_HARDENED\03_CLUSTER_CURVES_NO_FORCED_K\VALIDATION_CLUSTER_CURVE_NO_FORCED_K.csv
F1|F2,,3,1314,2026-09-11T14:02:16+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R3_HARDENED\RUN_F1_DEV_LMARENA_BLIND_R3_HARDENED.ps1
F1|F2,,3,2333,2026-09-11T20:57:01.060476+00:00,,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\11_F1_REFERENCES\EXTRACTED\R1_COMPATIBLE.joblib
F1|F2,,3,2110934,2026-09-11T19:43:24.420424+00:00,,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\11_F1_REFERENCES\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip
F1|F2,,3,2110934,2026-09-11T19:43:24.420424+00:00,,C:\RSOS\Training data\F2_MASTER_HANDOFF_PACKAGE\F1_BR1_BLIND_RSOS_CORPUS_REDISCOVERY_RESULTS_PACKAGE.zip
F1|F2,,3,518003991,2026-09-11T20:48:11.376228+00:00,,C:\RSOS\Training data\F2_MASTER_HANDOFF_PACKAGE\F1_FINAL_COMPLETE_LOCAL_SPLIT_3\F1_FINAL_COMPLETE_LOCAL.zip
F1|F2|V12,,3,52,2026-09-11T15:55:35.493912+00:00,,C:\RSOS\RSOS_TRAINING_DATA_V12_V18_COMPARISON\07_COMPARISON_DATA\COMPARE_V12_F1_F2_F3_GEF_MASTER.csv
F1|F2|V12,,3,820336,2026-09-11T17:11:54.361455+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_LMARENA_BLIND_R3_HARDENED\06_PLANTED_V12_GRAPH_CALIBRATION\PLANTED_V12_GRAPH_DATA.csv
F1|F2|V12,,3,1460,2026-09-11T17:47:19.650909+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\02_AUTHENTIC_EDGE_PERTURBATIONS\AUTHENTIC_V12_PER_EDGE_DETECTION.csv
F1|F2|V12,,3,77099,2026-09-11T17:47:37.284326+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\03_CROSS_TOPOLOGY_GENERALIZATION\CROSS_TOPOLOGY_DATA.parquet
F1|F2|V12,,3,221,2026-09-11T17:47:41.156958+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\04_LEAVE_FAMILY_OUT\LEAVE_PERTURBATION_FAMILY_OUT.csv
F1|F2|V12,,3,382917,2026-09-11T17:47:47.377676+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\F1_DEV_R4_V12_GRAPH_CALIBRATION_COMPLETE.zip
F1|F2|V12,,3,2191,2026-09-11T14:27:34+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R4_V12_GRAPH_CALIBRATION\RUN_F1_DEV_R4_V12_GRAPH_CALIBRATION.ps1
F1|F2|V12,,3,1081086,2026-09-11T18:06:59.834453+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\F1_DEV_R5_V12_SPECIFICITY_OPERATOR_COMPLETE.zip
F1|F2|V12,,3,820336,2026-09-11T17:11:54.361455+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_LMARENA_BLIND_R3_HARDENED\06_PLANTED_V12_GRAPH_CALIBRATION\PLANTED_V12_GRAPH_DATA.csv
F1|F2|V12,,3,1460,2026-09-11T17:47:19.650909+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_R4_V12_GRAPH_CALIBRATION\02_AUTHENTIC_EDGE_PERTURBATIONS\AUTHENTIC_V12_PER_EDGE_DETECTION.csv
F1|F2|V12,,3,221,2026-09-11T17:47:41.156958+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_R4_V12_GRAPH_CALIBRATION\04_LEAVE_FAMILY_OUT\LEAVE_PERTURBATION_FAMILY_OUT.csv
F1|F2|V12,,3,2191,2026-09-11T14:27:34+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\F1_DEV_R4_V12_GRAPH_CALIBRATION\RUN_F1_DEV_R4_V12_GRAPH_CALIBRATION.ps1
F1|V12,,3,86,2026-09-11T15:55:35.431417+00:00,,C:\RSOS\RSOS_TRAINING_DATA_V12_V18_COMPARISON\03_F1_V13_V14_EVIDENCE_BLIND\F1_BLIND_DISCOVERY_U_ID_REGISTRY.csv
F1|V12,,3,87,2026-09-11T15:55:35.400169+00:00,,C:\RSOS\RSOS_TRAINING_DATA_V12_V18_COMPARISON\03_F1_V13_V14_EVIDENCE_BLIND\F1_LLM_GATED_EXTRACTION.csv
F1|V12,,3,69,2026-09-11T15:55:35.400169+00:00,,C:\RSOS\RSOS_TRAINING_DATA_V12_V18_COMPARISON\03_F1_V13_V14_EVIDENCE_BLIND\F1_PRESERVE_FIRST_EXTRACTION.csv
F1|V12,,3,820336,2026-09-11T17:11:54.361455+00:00,,C:\RSOS\Training data\F1_DEV_LMARENA_BLIND_R3_HARDENED\06_PLANTED_V12_GRAPH_CALIBRATION\PLANTED_V12_GRAPH_DATA.csv
F1|V12,,3,1460,2026-09-11T17:47:19.650909+00:00,,C:\RSOS\Training data\F1_DEV_R4_V12_GRAPH_CALIBRATION\02_AUTHENTIC_EDGE_PERTURBATIONS\AUTHENTIC_V12_PER_EDGE_DETECTION.csv
F1|V12,,3,77099,2026-09-11T17:47:37.284326+00:00,,C:\RSOS\Training data\F1_DEV_R4_V12_GRAPH_CALIBRATION\03_CROSS_TOPOLOGY_GENERALIZATION\CROSS_TOPOLOGY_DATA.parquet
F1|V12,,3,221,2026-09-11T17:47:41.156958+00:00,,C:\RSOS\Training data\F1_DEV_R4_V12_GRAPH_CALIBRATION\04_LEAVE_FAMILY_OUT\LEAVE_PERTURBATION_FAMILY_OUT.csv
F1|V12,,3,382917,2026-09-11T17:47:47.377676+00:00,,C:\RSOS\Training data\F1_DEV_R4_V12_GRAPH_CALIBRATION\F1_DEV_R4_V12_GRAPH_CALIBRATION_COMPLETE.zip
F1|V12,,3,3500,2026-09-12T02:29:26.643655+00:00,,C:\RSOS\Training data\F1_DEV_R4_V12_GRAPH_CALIBRATION\RUN_F1_DEV_R4_V12_GRAPH_CALIBRATION.ps1
F1|V12,,3,1081086,2026-09-11T18:06:59.834453+00:00,,C:\RSOS\Training data\F1_DEV_R5_V12_SPECIFICITY_OPERATOR\F1_DEV_R5_V12_SPECIFICITY_OPERATOR_COMPLETE.zip
F2,,3,128,2026-09-12T00:30:47.600616+00:00,,C:\RSOS\Training data\F2_B_CORRECTED_EXTERNAL_RARITY\05_NUISANCE\CEM_BALANCE.csv
F2,,3,223,2026-09-12T00:30:47.713688+00:00,,C:\RSOS\Training data\F2_B_CORRECTED_EXTERNAL_RARITY\05_NUISANCE\CEM_RESULT.csv
F2,,3,87,2026-09-12T00:30:47.802637+00:00,,C:\RSOS\Training data\F2_B_CORRECTED_EXTERNAL_RARITY\05_NUISANCE\CLUSTER_DIAGNOSTIC.json
F2,,3,672,2026-09-12T00:30:47.724680+00:00,,C:\RSOS\Training data\F2_B_CORRECTED_EXTERNAL_RARITY\05_NUISANCE\LANGUAGE_DISTRIBUTION.csv
F2,,3,189,2026-09-12T00:30:47.719683+00:00,,C:\RSOS\Training data\F2_B_CORRECTED_EXTERNAL_RARITY\05_NUISANCE\MODEL_DISTRIBUTION.csv
F2,,3,1729,2026-09-12T00:30:47.795640+00:00,,C:\RSOS\Training data\F2_B_CORRECTED_EXTERNAL_RARITY\05_NUISANCE\MODEL_LANGUAGE_STRATA_90TOL.csv
F2,,3,84942,2026-09-12T00:30:48.033504+00:00,,C:\RSOS\Training data\F2_B_CORRECTED_EXTERNAL_RARITY_RESULTS.zip
F2,,3,12484086,2026-09-10T22:52:48.808331+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\01_RAW_RESPONSES.jsonl
F2,,3,1794,2026-09-10T22:53:12.868257+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\08_CONDITION_RESULTS.csv
F2,,3,2163,2026-09-10T22:54:18.963107+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\09_COORDINATE_CONTRASTS.csv
F2,,3,104,2026-09-10T22:55:18.915465+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\12_HELDOUT_GENERALIZATION.csv
F2,,3,475,2026-09-10T22:55:18.936370+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\14_ABLATION_GRADIENT.csv
F2,,3,29,2026-09-10T22:52:49.087013+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\15_MISSING_CELLS.csv
F2,,3,6839144,2026-09-10T21:18:20.068938+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_STRUCTURAL_FINGERPRINT_VECTOR\01_RAW_RESPONSES.jsonl
F2,,3,1765,2026-09-10T21:18:28.516375+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_STRUCTURAL_FINGERPRINT_VECTOR\08_CONDITION_RESULTS.csv
F2,,3,2283,2026-09-10T21:19:24.373650+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_STRUCTURAL_FINGERPRINT_VECTOR\09_COORDINATE_CONTRASTS.csv
F2,,3,107,2026-09-10T21:20:23.334667+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_STRUCTURAL_FINGERPRINT_VECTOR\12_HELDOUT_GENERALIZATION.csv
F2,,3,467,2026-09-10T21:20:23.350930+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_STRUCTURAL_FINGERPRINT_VECTOR\14_ABLATION_GRADIENT.csv
F2,,3,29,2026-09-10T21:18:20.415785+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V6_STRUCTURAL_FINGERPRINT_VECTOR\15_MISSING_CELLS.csv
F2,,3,6010977,2026-09-10T21:21:49.786637+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\01_RAW_RESPONSES.jsonl
F2,,3,394,2026-09-10T21:21:56.893745+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\09_TRANSPORT_PRESERVATION.csv
