SEED,CONDITION,SEQ_ACTIVE_EDGE_COHERENCE,PLUS_SEQ_COHERENCE,PLUS_REACHABILITY,MINUS_SEQ_CONFLICT,CODE_SEQ_COHERENCE,CODE_CONNECTEDNESS,FINAL_RECIPROCITY,FINAL_SCC_COUNT,FINAL_LARGEST_SCC_FRAC,FINAL_TRANSITIVITY,FINAL_IN_DEGREE_SD,FINAL_OUT_DEGREE_SD,FINAL_SPECTRAL_RADIUS,FINAL_TWO_CYCLES,FINAL_THREE_CYCLES,FINAL_REACHABILITY_FRAC,FINAL_MEAN_REACHABLE_PATH,ORDER_FIDELITY,K_EXACT,K_JACCARD,S_EXACT,S_APPLIED_SCORE,K_INCIDENT_RETENTION,Z_EXACT,Z_FINAL_SINKNESS,Z_SEQUENCE_POSITION,REP,CELL_KEY,OUTPUT_TOKENS_DIAGNOSTIC,LATENCY_SECONDS_DIAGNOSTIC
1080,G_RANDOM_CONTROL,0.6,1.0,1.0,0.0,0.25,0.5,0.0,4.0,0.625,0.46153846153846156,0.9921567416492215,0.9921567416492215,1.1673039782614192,0.0,0.0,0.5535714285714286,2.032258064516129,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.5,1.0,2,1080|G_RANDOM_CONTROL|2,109,2.6773009300231934
1080,E0_DELETE,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.2,4.0,0.625,0.0,0.82915619758885,0.6614378277661477,1.4142135623730954,1.0,0.0,0.5714285714285714,2.15625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1080|E0_DELETE|0,109,1.4938888549804688
1080,E0_DELETE,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.2,4.0,0.625,0.0,0.6614378277661477,0.6614378277661477,1.4142135623730954,1.0,0.0,0.6785714285714286,2.4210526315789473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1080|E0_DELETE|1,109,1.6332192420959473
1080,E0_DELETE,0.6666666666666666,1.0,0.5,1.0,1.0,1.0,0.2,4.0,0.625,0.0,0.6614378277661477,0.6614378277661477,1.4142135623730954,1.0,0.0,0.6785714285714286,2.4210526315789473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1080|E0_DELETE|2,109,3.241835355758667
1080,E1_DELETE,0.6666666666666666,1.0,0.5,1.0,1.0,0.6666666666666666,0.2,4.0,0.625,0.0,0.6614378277661477,0.6614378277661477,1.4142135623730954,1.0,0.0,0.6785714285714286,2.4210526315789473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1080|E1_DELETE|0,109,3.3989336490631104
1080,E1_DELETE,0.6666666666666666,0.5,0.5,1.0,1.0,0.6666666666666666,0.2,4.0,0.625,0.0,0.4330127018922193,0.6614378277661477,1.4142135623730943,1.0,0.0,0.6785714285714286,2.4210526315789473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1080|E1_DELETE|1,109,2.956591844558716
1080,E1_DELETE,0.6666666666666666,1.0,0.5,1.0,1.0,0.6666666666666666,0.2,4.0,0.625,0.0,0.6614378277661477,0.6614378277661477,1.4142135623730954,1.0,0.0,0.6785714285714286,2.4210526315789473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1080|E1_DELETE|2,109,2.2230136394500732
1080,E2_DELETE,0.6666666666666666,0.5,0.5,1.0,1.0,0.5,0.2,5.0,0.5,0.0,0.4330127018922193,0.6614378277661477,1.2720196495140697,1.0,0.0,0.6071428571428571,2.2941176470588234,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0,1080|E2_DELETE|0,109,2.4894073009490967
1080,E2_DELETE,0.6666666666666666,0.5,1.0,1.0,1.0,0.5,0.2,5.0,0.5,0.0,0.6614378277661477,0.9682458365518543,1.2720196495140688,1.0,0.0,0.48214285714285715,1.8518518518518519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1080|E2_DELETE|1,109,1.7731714248657227
1080,E2_DELETE,0.6666666666666666,1.0,0.5,1.0,1.0,0.5,0.2,5.0,0.5,0.0,0.6614378277661477,0.82915619758885,1.2720196495140688,1.0,0.0,0.5892857142857143,2.1515151515151514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1080|E2_DELETE|2,109,1.9761922359466553
