structural_signature,first_documented_role,timestamp_utc,conversation_id,message_id,model_slug
TRN|CONTROL|STATE,ASSISTANT_FIRST,2025-06-15T03:56:30.240194+00:00,684e419e-290c-8013-bd0e-208804671b40,1fa36422-b5ed-4daf-8ac8-290239cf0bfa,gpt-4o
TRN|CONTROL|TRANS,ASSISTANT_FIRST,2023-02-05T15:21:56.809570+00:00,02ee4aa4-bd56-411a-90a1-f0228310bbe9,3bc0d3d3-9a3f-44b5-88d2-8904abc19adf,
TRN|GENE|HIER,ASSISTANT_FIRST,2025-06-04T20:28:23.758631+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,9f20d6c9-8779-4505-837f-60e1b30368b6,gpt-4o
TRN|GENE|META,ASSISTANT_FIRST,2025-08-09T04:26:58.885666+00:00,68965c8a-8094-8327-94e4-8f2167ecd870,9fb1b51e-19ed-45e2-861f-b615cd6e9e9f,gpt-5
TRN|GENE|NODE,ASSISTANT_FIRST,2025-12-09T12:06:23.836307+00:00,692b82a9-7764-832d-b3d5-f63b59792646,9d60c18b-e5bb-467b-919a-65d65d7ef6e0,gpt-5-1-instant
TRN|GENE|RECUR,ASSISTANT_FIRST,2025-06-04T20:28:23.758631+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,9f20d6c9-8779-4505-837f-60e1b30368b6,gpt-4o
TRN|GENE|TRANS,ASSISTANT_FIRST,2025-04-23T04:50:41.086789+00:00,68081961-ca58-8013-a73d-026bbc423b5c,34d58a59-a38a-4189-a16f-3b7bcbba6c43,gpt-4o
TRN|HIER|NODE,ASSISTANT_FIRST,2025-07-03T18:55:37.290217+00:00,6866b62f-47cc-8013-b044-5929e9662cdb,f4ca64fe-b49e-4536-9862-4b20396ecfaf,gpt-4o
TRN|HIER|RECUR,ASSISTANT_FIRST,2025-06-04T20:28:23.758631+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,9f20d6c9-8779-4505-837f-60e1b30368b6,gpt-4o
TRN|HIER|STATE,USER_FIRST,2023-09-04T22:38:12.062190+00:00,1dac32d5-6e18-4f1b-8868-18e5171c50a2,aaa252c0-6d31-482a-9b7e-9bec7cee4712,
TRN|HIER|TRANS,USER_FIRST,2023-03-17T22:42:57.998191+00:00,d2b90668-8c6d-442d-a8d0-de5e3af41143,35df3775-5ba9-460b-897e-e1e14ab2db0e,
TRN|META|RECUR,USER_FIRST,2025-06-21T11:51:28.076000+00:00,68530829-eb14-8013-bf1a-e25f5c93ba74,ee665404-9f56-4a4a-a6b4-499b8edf3909,gpt-4o
TRN|META|STATE,USER_FIRST,2025-06-21T11:51:28.076000+00:00,68530829-eb14-8013-bf1a-e25f5c93ba74,ee665404-9f56-4a4a-a6b4-499b8edf3909,gpt-4o
TRN|META|TRANS,ASSISTANT_FIRST,2024-06-11T21:14:30.230379+00:00,db639d4a-6fa2-444d-838a-f128ee0c9777,8d3ac12d-772e-4689-8eaa-dbd287150fc8,gpt-4o
TRN|NODE|RECUR,ASSISTANT_FIRST,2025-06-06T19:20:06.704177+00:00,683f2f8d-b408-8013-aac2-b2ae8a838260,69d36140-2798-41d2-9f75-570b3fea85ff,gpt-4o
TRN|NODE|STATE,ASSISTANT_FIRST,2024-10-25T22:03:52.398756+00:00,671c01e8-c9ec-8013-a069-18d554cc1670,e1a47adc-7de5-493d-89ca-7fccefb013cd,gpt-4o
TRN|NODE|TRANS,ASSISTANT_FIRST,2023-01-18T21:07:20.544719+00:00,d4fe09a2-aa08-4c74-b10f-30b6ee37902e,17f32bd1-492a-49fc-aa85-47587162da94,
TRN|RECUR|STATE,ASSISTANT_FIRST,2025-04-26T01:03:49.609731+00:00,68081961-ca58-8013-a73d-026bbc423b5c,ac12f87c-9f75-44a0-a101-83e393ec9a77,gpt-4o
TRN|RECUR|TRANS,ASSISTANT_FIRST,2025-04-26T01:03:49.609731+00:00,68081961-ca58-8013-a73d-026bbc423b5c,ac12f87c-9f75-44a0-a101-83e393ec9a77,gpt-4o
TRN|STATE|TRANS,USER_FIRST,2023-08-02T11:22:36.993745+00:00,eb9a07c6-fd3e-43bc-8ea2-17adff1ed8ac,aaa2a791-db21-405e-b08d-6e4b5c499139,
