condition,combo_index,heldout_from_fitting,DIRECTION,ORDER,META_CONTROL,PRESERVATION,TERMINAL,seed,rep,response_id,response_sha256,latency_seconds,OUTPUT_TOKENS,WORD_COUNT,SENTENCE_COUNT,TYPE_TOKEN_RATIO,RETURN,RECURRENCE,GENERATIVE_REUSE,COMPRESSION,TRANSFORMATION,CAUSAL,TRAJECTORY,CONTROL,RELATIONAL,TOTAL
D-_O-_M+_P+_T+,7,False,-1,-1,4.0,7.0,1,43,1,resp_0f7857c798e22015006aa317ea5c5887d29cb7b4226c79bb71,d352fc2975707114ad1ee60d7e8f8147c8c5b2a867d3ac6f7f07dba8617bea56,3.6827609539031982,188.0,168.0,9.0,0.625,0.0,0.0,0.0,3.0,4.0,1.0,4.0,5.0,10.0,19.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,5.0,1,43,2,resp_0f919b19423e0c3d006aa317eabfb487d2a70b4edd398fcac4,072b3959f38dfdb18729d0bdf7b39b12efc9e26224871d7c17343da97fd3618d,2.9378936290740967,141.0,123.0,6.0,0.6341463414634146,0.0,0.0,0.0,4.0,5.0,1.0,5.0,3.0,9.0,17.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,7.0,1,44,0,resp_0f70bc4d3b6cb875006aa317eae39487d2b760b2e07f89076f,7e4a445766a97761bc6d1799c1fc309455fa1d806243ffca6d29ba7b36832e7c,3.4989657402038574,216.0,190.0,9.0,0.6210526315789474,0.0,0.0,0.0,6.0,4.0,1.0,4.0,4.0,13.0,21.0
D-_O-_M+_P+_T+,7,False,-1,-1,1.0,7.0,1,44,1,resp_07438c223fd09a99006aa317eaeadc87d29cce6e7b0c23a5d4,4452acd6eccbea99a5be704454b2ae9fc33be726f6bac1e222aa6d1f2b5ec782,2.7294771671295166,122.0,107.0,5.0,0.6915887850467289,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,9.0,11.0
D-_O-_M+_P+_T+,7,False,-1,-1,4.0,4.0,1,44,2,resp_0e62293e02b9475b006aa317ebb70087d2b579ae5a18d164e6,32ac51848058d67e69e62c30e9aff213b0bdcc6625b1c483137a1fde2e1cd53d,3.7231483459472656,164.0,142.0,7.0,0.6901408450704225,0.0,0.0,0.0,4.0,3.0,2.0,3.0,6.0,8.0,17.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,5.0,1,45,0,resp_029fa9e4f3254488006aa317ebd98487d29cff37b7ada5a842,ad4e2eda34c9a5979d88438500c5e867c6c576e3afdffecd443e7fb597cc417d,6.4040117263793945,181.0,160.0,8.0,0.65625,1.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,10.0,19.0
D-_O-_M+_P+_T+,7,False,-1,-1,6.0,6.0,1,45,1,resp_0264533ec78c2dae006aa317ec41f087d2a4bcefc337bd56d6,d14272bc3b81ccb63673ef915736e3c09dc33f8b3c52026d26de56f9a5314b5a,6.416114807128906,220.0,195.0,13.0,0.6,0.0,0.0,0.0,9.0,4.0,3.0,4.0,9.0,15.0,28.0
D-_O-_M+_P+_T+,7,False,-1,-1,1.0,8.0,1,45,2,resp_0728e14d47e43f2e006aa317ec707c87d2a24f098b9ba48cee,22417abbb1e857b782a2d50b61567f862bb39e42cd29cdff594637b48a3ba252,5.039561986923218,220.0,193.0,10.0,0.5854922279792746,0.0,0.0,0.0,7.0,3.0,4.0,3.0,5.0,15.0,23.0
D-_O-_M+_P+_T+,7,False,-1,-1,1.0,5.0,1,46,0,resp_0c56922ee800f135006aa317ecb2b887d2b6cfab4871cdd7e7,efa87fc192636bfc43821601b691273c1c2e64accbdd5b218dba37994cea0c89,3.7760870456695557,199.0,172.0,10.0,0.6104651162790697,0.0,0.0,0.0,5.0,5.0,1.0,5.0,2.0,10.0,17.0
D-_O-_M+_P+_T+,7,False,-1,-1,4.0,5.0,1,46,1,resp_024bf0d7f7230d22006aa317ecdb4487d2860d98fd524c0633,97e9d6efd4ccecc497c80d32c4d06fcd0c28e17bfb08ee02f5b067c6fb187afa,3.0044898986816406,119.0,107.0,5.0,0.7009345794392523,0.0,0.0,0.0,5.0,2.0,1.0,2.0,5.0,10.0,17.0
D-_O-_M+_P+_T+,7,False,-1,-1,1.0,5.0,1,46,2,resp_0e336db9c1496736006aa317ed83c887d2b08c32b4ecc87111,2817224287b5f3f8112eb2ecfcdbecc9ce9bb3e5b888eb3a1a6641a5489a94d7,3.2155284881591797,183.0,161.0,9.0,0.6770186335403726,0.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,6.0,11.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,4.0,1,47,0,resp_0db4a98db9f70298006aa317eda70c87d2b38d5b13842816dd,4bc9ed4a7450fca2916666e50af194b6e796cede8ea67c8f4292ac35e3cad946,4.247221946716309,188.0,162.0,8.0,0.6851851851851852,0.0,0.0,0.0,5.0,3.0,2.0,3.0,4.0,9.0,16.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,5.0,1,47,1,resp_02eb2caadf71901d006aa317edb3a087d2b23377eed488c8c2,3173454c866851a277ca2f28ff47f6c01ad0ab75e4c4d96eb00639ee75c9f9f9,4.582879304885864,186.0,166.0,8.0,0.6445783132530121,0.0,0.0,0.0,6.0,4.0,1.0,4.0,4.0,11.0,19.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,6.0,1,47,2,resp_06df518ba61ed8b9006aa317ee069c87d2a5177894b9cd0c12,c8d5b9d0fa122a4dc6759bcbea8419dcbb0abef24e0ac6a23773a85afa9041ae,3.8065502643585205,181.0,161.0,8.0,0.6832298136645962,0.0,0.0,0.0,7.0,5.0,2.0,5.0,4.0,13.0,22.0
D-_O-_M+_P+_T+,7,False,-1,-1,4.0,6.0,1,48,0,resp_090b66b5c530710b006aa317ee67f887d29c0e14d8ef38ad22,e52b6b24fab1dd9075ba46ff09610898b82c086d8c8f3945f5720038d05b1a10,4.328611612319946,202.0,178.0,8.0,0.6685393258426966,0.0,0.0,0.0,6.0,5.0,3.0,5.0,7.0,12.0,24.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,6.0,1,48,1,resp_0577548aa9bb21ee006aa317ee8bfc87d284f46e587043fdf1,15db6b34bbe8ae5084359a93152c5ba508d17afd1a0e05c47414c8aadbf37724,3.0832831859588623,156.0,139.0,8.0,0.6762589928057554,0.0,0.0,0.0,2.0,4.0,1.0,4.0,3.0,8.0,15.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,7.0,1,48,2,resp_00e5df2f10fc97fd006aa317ef740087d28f3e3f20e07564fb,71b48c213dc432a6a709358a75e1b0f16b25be037755a87deb8dbc281db21f80,3.964430570602417,193.0,170.0,9.0,0.6470588235294118,0.0,0.0,0.0,4.0,4.0,3.0,4.0,5.0,11.0,20.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,2.0,1,49,0,resp_09afec9b6d826a50006aa317efdcd087d28ccab266d021ec3c,f42ccae313b69d7e2d6af3d1b83a0909ff3b433967b36c1e4c729981857ee8d7,2.866166830062866,111.0,97.0,5.0,0.7010309278350515,0.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,11.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,7.0,1,49,1,resp_0fa1d56a147fb996006aa317f0964087d288e6ee3e42bd05e0,2195586265a571652e92502469f04c849ae172a08e3df9b2c195ff1986cdb66a,4.681644678115845,220.0,201.0,9.0,0.6666666666666666,0.0,0.0,1.0,4.0,4.0,2.0,5.0,5.0,11.0,21.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,7.0,1,49,2,resp_06397144967abb70006aa317f0b77087d283cc51a06ff08adb,e7ed419fa980905032fbb6cccf56372103c0e38721a8f8a017a9151629648d01,3.4906389713287354,187.0,166.0,8.0,0.5963855421686747,0.0,0.0,0.0,6.0,4.0,2.0,4.0,5.0,13.0,22.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,6.0,1,50,0,resp_03eb4fc77d0f1d66006aa317f17bdc87d2bbb3404764f25ad1,93f21dee5e6454d50d9cdc2e92e7fdbc7fa8b52b271e8e5da1e3b6498e337597,4.14939284324646,220.0,191.0,9.0,0.680628272251309,0.0,0.0,0.0,4.0,3.0,1.0,3.0,4.0,10.0,17.0
D-_O-_M+_P+_T+,7,False,-1,-1,6.0,6.0,1,50,1,resp_0eee9339307c0810006aa317f19e0087d2864ab0a55ddce622,c07a855dc68b5e2ecf30e9c3854e0837b78589b231aef0bfa48e5b4edddac157,4.113725900650024,198.0,169.0,9.0,0.6745562130177515,0.0,0.0,0.0,5.0,5.0,2.0,5.0,8.0,11.0,24.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,4.0,1,50,2,resp_0fd04ae6d7131919006aa317f1d5f087d28c69f520eb54d625,f99cebd12abf62a5d7ec460d5abab430d6ace5bee06b8856c4e5a8bcaa7b3027,3.2256321907043457,181.0,159.0,7.0,0.6226415094339622,0.0,0.0,0.0,4.0,6.0,1.0,6.0,3.0,8.0,17.0
D-_O-_M+_P+_T+,7,False,-1,-1,1.0,5.0,1,51,0,resp_0d146ee30839b597006aa317f1f75487d292c0ba149bd348e8,b1cf333f1c3ebeeab98ba7d7e7e650e90aa34dd47b6eb676f2b8718b0f51e8c7,4.940887928009033,204.0,176.0,10.0,0.6590909090909091,0.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,8.0,12.0
D-_O-_M+_P+_T+,7,False,-1,-1,1.0,7.0,1,51,1,resp_0709fdc3f2d12d34006aa317f2327087d29db91ce2558f533b,cf67d276395ff329b8b3f4c840a08dccbe29b6259033352a5cff48b99faf0d4c,4.600336074829102,220.0,195.0,10.0,0.6512820512820513,0.0,0.0,0.0,5.0,1.0,2.0,1.0,3.0,12.0,16.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,6.0,1,51,2,resp_02a6e7b3ef122426006aa317f2570887d2bad737f86246804b,3ae8e5c30983b680f2aacebbe0c6e06daa156c6c38e894c2a0992249739dc85b,4.82045841217041,217.0,191.0,10.0,0.6858638743455497,0.0,0.0,0.0,4.0,3.0,2.0,3.0,4.0,10.0,17.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,7.0,1,52,0,resp_0dd47358e9014776006aa317f2b39887d2a0a409ba5bb951c2,4bfeebb99c41e52e856f401405775e959d5f38655bf6be26acf4cb11f289b5f3,3.547602415084839,191.0,164.0,8.0,0.6341463414634146,0.0,0.0,1.0,6.0,4.0,1.0,5.0,4.0,13.0,22.0
D-_O-_M+_P+_T+,7,False,-1,-1,4.0,4.0,1,52,1,resp_01f876afcba5d15b006aa317f2e54887d2b3f991373030c5d1,52bfe92c910c68cead2bfc620645a17a79726c1d02c7d0705e66da5e678671d2,4.8857362270355225,220.0,193.0,11.0,0.6683937823834197,0.0,0.0,0.0,4.0,3.0,2.0,3.0,6.0,8.0,17.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,5.0,1,52,2,resp_0db81047506ca103006aa317f2c51887d2be222d520f18c687,0db6831fc1bfaf9c72769da94c88ee6c9904bf0b6fa4c425d6cc71c6c7ebe65b,4.052560567855835,196.0,174.0,8.0,0.6494252873563219,0.0,0.0,0.0,5.0,2.0,3.0,2.0,5.0,10.0,17.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,4.0,1,53,0,resp_01ddea7934a40b0b006aa317f3696887d2a3c677f69e5b609f,0576460f225331d0a42da893b3d0211c12261e87789367c59c8566c5439af64f,3.4108681678771973,176.0,151.0,8.0,0.6423841059602649,0.0,0.0,0.0,3.0,2.0,1.0,2.0,4.0,7.0,13.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,4.0,1,53,1,resp_03623ce1000db462006aa317f43a5087d28fae28ec839884ef,43920f933433793fed9f6c6010c16a8cde90dbf4e69a4f2839b18f3de42f3534,3.406959056854248,193.0,167.0,8.0,0.6706586826347305,0.0,0.0,1.0,5.0,3.0,2.0,4.0,4.0,9.0,17.0
D-_O-_M+_P+_T+,7,False,-1,-1,5.0,3.0,1,53,2,resp_0ad6cb3d1b8b665f006aa317f512e887d2a0cc3c514011c744,15810d3e8a9fe8dc1eb388aff05e52bcdc27d59fe966989952660b23c2312ad9,3.7872891426086426,171.0,152.0,8.0,0.6447368421052632,0.0,0.0,0.0,4.0,2.0,1.0,2.0,6.0,7.0,15.0
D-_O-_M+_P+_T+,7,False,-1,-1,4.0,6.0,1,54,0,resp_0835b934072bfe07006aa317f528ec87d2a8c58c25857ea8b0,a577a4fedc05a4e57b29201560bccedd0d1ff3e308d38c44e3ac1b5917dfe830,3.9184606075286865,217.0,193.0,7.0,0.6321243523316062,0.0,0.0,0.0,6.0,4.0,1.0,4.0,5.0,12.0,21.0
D-_O-_M+_P+_T+,7,False,-1,-1,4.0,7.0,1,54,1,resp_04d6e1bfaddd79c7006aa317f5a74087d29fb4d6e9b4fc744f,1b09e88d6a9eac87ef8d4912e06815e3cfa7093fd3b9b02c4a0004a29f3e1bad,4.059864282608032,220.0,198.0,9.0,0.5707070707070707,0.0,0.0,0.0,6.0,2.0,2.0,2.0,6.0,13.0,21.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,5.0,1,54,2,resp_0c354f5ca8fc27f6006aa317f5bbc887d2a1c8a277ed4543e5,d288e55e8a6fd1f2ff62fad5373bcdf48dc983ed31db81664cf6f574e80068f4,3.073401689529419,185.0,162.0,8.0,0.6728395061728395,1.0,0.0,0.0,2.0,6.0,2.0,7.0,5.0,7.0,19.0
D-_O-_M+_P+_T+,7,False,-1,-1,4.0,5.0,1,55,0,resp_03672d20597bc191006aa317f638b087d28ebd1492b57adf45,f31e519b45471dc43dee1eda24995ca1ddfe68fca6c0b45fefb9c59f00b35235,4.155211687088013,195.0,172.0,9.0,0.622093023255814,0.0,0.0,0.0,3.0,6.0,1.0,6.0,5.0,8.0,19.0
D-_O-_M+_P+_T+,7,False,-1,-1,5.0,5.0,1,55,1,resp_03ed201890ba8c53006aa317f6c54887d285ba2fbe8963c4bb,4458532545ad1a53299d78e130c7c5e1c3fb4ae9b6fb91597e6d5738602225f5,2.766658306121826,146.0,127.0,6.0,0.6850393700787402,0.0,0.0,0.0,2.0,3.0,1.0,3.0,6.0,7.0,16.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,9.0,1,55,2,resp_02af6b3651eefa98006aa317f6cef087d2b0673c4438c08b76,08ae88367072732befae12f4fd2163b9b72927086574d190494446783d87e408,4.116504192352295,220.0,192.0,11.0,0.6302083333333334,0.0,0.0,0.0,5.0,3.0,1.0,3.0,4.0,14.0,21.0
D-_O-_M+_P+_T+,7,False,-1,-1,1.0,4.0,1,56,0,resp_0a5b9b1bc055476b006aa317f6d31887d291eaf8a9761c7fe1,b61d18979657154f0c60fa210a73beb9d805f5cc6c48ef4a47ae0922f147b101,2.642139196395874,128.0,116.0,5.0,0.646551724137931,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,7.0,10.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,8.0,1,56,1,resp_0e0652696db3326e006aa317f6da1487d287ffcdda47a086d9,7b0565499eb6da81b599055b11d38d57d58cb4793b9b52761171968d549c5766,2.96437406539917,180.0,159.0,7.0,0.6352201257861635,0.0,0.0,0.0,7.0,3.0,2.0,3.0,5.0,15.0,23.0
D-_O-_M+_P+_T+,7,False,-1,-1,1.0,5.0,1,56,2,resp_01f4b578e5a6fe98006aa317f720e087d2a577ebc5352e017c,f52fd5293c2d0b8d44fcd3ae1f95444f2fd72b79cad3f60c8798e7833da1b127,2.5918729305267334,134.0,119.0,6.0,0.7058823529411765,0.0,0.0,0.0,4.0,3.0,1.0,3.0,2.0,9.0,14.0
D-_O-_M+_P+_T+,7,False,-1,-1,6.0,7.0,1,57,0,resp_06d5a1561fcaad41006aa317f79b1487d2a8fb40bb833b0558,c6baf3ecd68da25a74847f49b73f6b67162dcad492e13a6091ec38685c29c4ab,4.658343315124512,220.0,197.0,10.0,0.5786802030456852,0.0,0.0,0.0,8.0,6.0,2.0,6.0,8.0,15.0,29.0
D-_O-_M+_P+_T+,7,False,-1,-1,4.0,4.0,1,57,1,resp_06a6c2cb56c0fd0e006aa317f7a36487d29489917baf5cd860,b01732bfcc2d0faeecbceb5d1d16e68372db0bc4fb427f30c46031934f3282f7,4.302763938903809,202.0,179.0,10.0,0.5865921787709497,0.0,0.0,0.0,7.0,4.0,1.0,4.0,5.0,11.0,20.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,6.0,1,57,2,resp_0c4e3042f99ade2e006aa317f8ddd887d29f61cc75272f0f9e,fbd91f3162fdf6c606f8d662f60910decd4d9050ab91844d8273e207c67497b7,4.362786531448364,201.0,180.0,7.0,0.6055555555555555,0.0,0.0,0.0,9.0,3.0,3.0,3.0,5.0,15.0,23.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,5.0,1,58,0,resp_05decad73002ef02006aa317f8f34487d290d4ffbf0f4dbf44,5fa199030b2aaa4f143dfc50fba69865c5ac463a4f08f341fb547bde6db64756,4.02557373046875,164.0,146.0,8.0,0.7123287671232876,0.0,0.0,0.0,5.0,5.0,1.0,5.0,4.0,10.0,19.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,3.0,1,58,1,resp_0e93c719af1584d1006aa317f90f1487d2a028aa6194b2fbd5,8e49d042e5f12328b7071c2f06409881471e76a3c4f382ed4da152da266b1f11,3.497849225997925,220.0,195.0,13.0,0.5743589743589743,0.0,0.0,0.0,6.0,5.0,1.0,5.0,4.0,9.0,18.0
D-_O-_M+_P+_T+,7,False,-1,-1,5.0,4.0,1,58,2,resp_0854d96daa28de84006aa317f974c487d2aebbc2f15e4810e7,845581fd1c18b210268ac95fb3777cd8cccafba8a86e56276bad47530848f3a8,4.275738000869751,211.0,187.0,9.0,0.6684491978609626,0.0,0.0,0.0,4.0,2.0,3.0,2.0,8.0,8.0,18.0
D-_O-_M+_P+_T+,7,False,-1,-1,3.0,7.0,1,59,0,resp_08d0f159264afc8d006aa317f98d7887d28c189b2a6254a458,89006cb1c5cc2e662b4deb68e5ffc815a0323747b6de80660b74bbe91c90520f,4.153109788894653,220.0,196.0,11.0,0.6173469387755102,0.0,0.0,0.0,6.0,4.0,1.0,4.0,4.0,13.0,21.0
D-_O-_M+_P+_T+,7,False,-1,-1,2.0,4.0,1,59,1,resp_0022ceb72d30aeae006aa317f9c85887d2974005db20d7aac6,3e596c34f1c4e81ffb3f091bb4cd0d6a7f65326a9394924c55ae43d1881e6f23,3.550359010696411,148.0,131.0,7.0,0.6870229007633588,0.0,0.0,1.0,5.0,3.0,1.0,4.0,3.0,9.0,16.0
D-_O-_M+_P+_T+,7,False,-1,-1,4.0,6.0,1,59,2,resp_08274bbcc599e589006aa317f9c01487d28120eb1f88762f24,b1d0bc9e2510333e1d03794a14a61ed9843bc9b80dab8e51f683c306573ed7ae,4.950946569442749,220.0,195.0,10.0,0.6666666666666666,0.0,0.0,0.0,5.0,4.0,2.0,4.0,6.0,11.0,21.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,1.0,-1,0,0,resp_0a192d2ef4a5fbd2006aa317f9cbf087d287e651577fb5ebe9,a89cfd789e4b684202127857aebcdcd84abebae8e0989a84ade835f6eeb1eddb,3.0436627864837646,149.0,128.0,7.0,0.703125,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,5.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,1.0,-1,0,1,resp_0c6f34502cd7d0f8006aa317fa6b1887d2b63c260fa336f42b,34e7479f582980242dc48f6170869ee5021baf2a3f051dcef4da5d67525f6576,4.754063367843628,180.0,157.0,7.0,0.6305732484076433,0.0,0.0,0.0,5.0,2.0,1.0,2.0,1.0,6.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,2.0,-1,0,2,resp_0a781ea66cf7dfb4006aa317fb081c87d286f274a4a20984c5,3a7d67ff04f3ae1c550048703857f43952f33c1ea30025e10c7033ddb36c0765,3.401839256286621,177.0,157.0,7.0,0.6496815286624203,0.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,7.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,1,0,resp_0e51dff62924f408006aa317fbf2e887d2a0a37c14b56b549c,db339f2b2aefa0b94d833330dce9e062183736d460b5ae36ea83ccb38a6dcbb0,3.3801820278167725,188.0,162.0,8.0,0.6604938271604939,0.0,0.0,0.0,6.0,3.0,1.0,3.0,2.0,7.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,3.0,-1,1,1,resp_086fe4a0f99c40aa006aa317fc431487d28e3b71c7dc7aaf5d,483c320e09f6476a9b923ab40babc729e10d1ee6dd1e082f9ed670adb70309e7,4.241715669631958,220.0,200.0,12.0,0.635,0.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,6.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,3.0,-1,1,2,resp_07aed2bb3d20cfa3006aa317fc94c887d2836121b623b861e9,4b87da91a12523e4d826b3134320c001b28a789658a1e927bf4b74c869979f8c,2.9999215602874756,152.0,133.0,7.0,0.6541353383458647,1.0,0.0,0.0,6.0,2.0,0.0,3.0,0.0,9.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,2,0,resp_05e7cb7c268f11d8006aa317fcd57c87d2af13fab67d32cda7,b9c4ceb36c9478e7476402b95616b65b6d1072c10c06ae60ac48e5b14bfaeb40,3.530996561050415,163.0,142.0,8.0,0.6126760563380281,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,6.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,1.0,-1,2,1,resp_07b728a732c2947e006aa317fce1d487d2a26cbd69854829b5,3dfcb045c154aa489b2fb55e4e3ed1cb889fcf1782db079b33d5c685511d0f3e,4.209237575531006,178.0,155.0,8.0,0.5806451612903226,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,7.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,2,2,resp_04f4f30291d2f8af006aa317fd2d4c87d2957eb830c661502f,29a07a3c691039ab9ab91d740324353124c92649b67b72f2436ac22e1de75fc9,3.2760977745056152,115.0,101.0,4.0,0.7425742574257426,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,3,0,resp_07c029532881e226006aa317fd3fa087d28112b6d8aec866b8,34c410cf31fedd2bef4febeaa430a30f190869efc769c15175c94c66e1750935,5.950395345687866,140.0,123.0,6.0,0.7642276422764228,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,4.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,3,1,resp_0d48c994490f65fb006aa317fdc21c87d2a1de8560fe7d2377,c8c1bf1242a5f0da5e7e6f2a89d8dfc647d641a83b10f7500d85bbe68b72ec27,5.874807834625244,137.0,122.0,7.0,0.7049180327868853,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,5.0,8.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,3,2,resp_023d177484f9f26b006aa317fdbcd487d2b5a48680c9f864a8,146ad360dc8219a16f2659f23d0ce3004070a78e7b53a28ece85cd71b4e5f606,4.183606147766113,176.0,156.0,8.0,0.6089743589743589,0.0,0.0,0.0,4.0,1.0,2.0,1.0,3.0,6.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,4,0,resp_06bf4c1a6c97f7a7006aa317fe541887d286051b50ce3ac0e1,126afacca8751e50f171363314588ea2e287fff5b664fbbc836fd053f7a77511,3.3844306468963623,117.0,102.0,6.0,0.7156862745098039,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,6.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,4,1,resp_0cca11b61f58e2ca006aa317fea8b087d2b4f683d67ef6975e,d64947df45fbe1e9cf867650999143bb6b1d72f26d654c834cf14a73b22fee99,3.2366387844085693,155.0,138.0,8.0,0.6521739130434783,0.0,0.0,0.0,2.0,4.0,0.0,4.0,1.0,4.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,1.0,-1,4,2,resp_04901aa7401ce9ca006aa317ff271087d287b2a39ec45973d3,2b2a3e46a08036f28d9a1d86dcd0a693bb205a50766ba5246abe770cbe9e3d94,2.7619590759277344,131.0,115.0,6.0,0.6521739130434783,0.0,0.0,0.0,5.0,3.0,1.0,3.0,1.0,6.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,5,0,resp_06d5691aff8dc7fe006aa317ff55c087d2bbf9a3c4aac33d91,6cec19c5d48fdf7406237a990e5859d34863e3115fa01e17b921f81090c8e409,3.163294792175293,112.0,100.0,6.0,0.73,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,4.0
D-_O+_M-_P-_T-,8,False,-1,1,3.0,2.0,-1,5,1,resp_0babbbda40d8e484006aa317ff99c887d28d7c963b4bf57e11,cd2d48f73f3b640b7a2a6b13f2ed4d59dcb75c7d7913dc1b5606b5d3af88b2e7,3.372110366821289,145.0,128.0,9.0,0.6640625,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,5.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,1.0,-1,5,2,resp_0b43727f433f7e7c006aa31800662487d2b2dd29e13d0c7ad2,ba88f63b8bc2b3dc3fbbbb5072d752108edfa1c004462103b7ac6bd3d6fbfcae,3.0491943359375,112.0,98.0,5.0,0.7040816326530612,0.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,5.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,3.0,1.0,-1,6,0,resp_089f8bbcedba9163006aa31800749887d2814fd71c17eb7965,22d85b2e5c8e716d70d8353b1f078f099e5c559ffc169fefa9cf5070736b3006,4.1611034870147705,171.0,151.0,9.0,0.6622516556291391,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,3.0,8.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,3.0,-1,6,1,resp_0075efe93d098067006aa31800841487d2a09fe48da81104c8,d75900fdf82adda38fd566dbe0abdaf7ddd8b202d7eb60f98da248659fe72d66,3.2761998176574707,120.0,105.0,6.0,0.6476190476190476,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,5.0,2.0,-1,6,2,resp_07e4f9068a1d9a35006aa318011b9087d2b903ebe85f9c2acd,36d85c0790ca76cf4cb23a1135ecdca088c73cd6434ff5333d6cb5ab9aeb0b2b,4.904335260391235,220.0,196.0,12.0,0.5561224489795918,0.0,0.0,0.0,4.0,4.0,1.0,4.0,6.0,6.0,16.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,7,0,resp_0bf632c2b8c31d3f006aa31801b5cc87d2b1d73b0c30834448,4af04eb90968e3b3399177bdbe9dac9cadf24f1128206976d26d724ea8e99b6d,3.4479568004608154,167.0,144.0,7.0,0.6527777777777778,0.0,0.0,0.0,5.0,3.0,1.0,3.0,2.0,7.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,7,1,resp_0b4a4a3952174046006aa31801eadc87d28c19645e01074b82,dcd1ac1e3c47e1119468d373e8d90bd93773ff54b1795bfeb886bd244b8cc034,3.377131938934326,155.0,134.0,6.0,0.7238805970149254,0.0,0.0,0.0,2.0,5.0,2.0,5.0,3.0,3.0,11.0
